_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.9,M30300,M1,1,0,Transcription Factor Targets,16,ZNF329 TARGET GENES,,-2.9,2.3,3.7,30169,586,374,17,4.5,1.1,1161|1432|1716|2885|3146|4149|4722|5194|5295|5970|6774|8289|8504|9611|10413|10743|374291,ERCC8|MAPK14|DGUOK|GRB2|HMGB1|MAX|NDUFS3|PEX13|PIK3R1|RELA|STAT3|ARID1A|PEX3|NCOR1|YAP1|RAI1|NDUFS7,-2.1,0
1,-2.9,M18699,M1,1,0,Transcription Factor Targets,16,NFAT Q6,,-2.9,3.2,4,30169,249,374,10,2.7,0.83,3659|5308|5352|5818|6663|7040|7504|8864|9496|11005,IRF1|PITX2|PLOD2|NECTIN1|SOX10|TGFB1|XK|PER2|TBX4|SPINK5,-2.1,0
1,-2.9,M5000,M1,1,0,Transcription Factor Targets,16,E2F1 Q4,,-2.9,3.2,4,30169,249,374,10,2.7,0.83,1000|1027|3146|5518|5818|5888|7504|8503|10664|23171,CDH2|CDKN1B|HMGB1|PPP2R1A|NECTIN1|RAD51|XK|PIK3R3|CTCF|GPD1L,-2.1,0
1,-2.9,M7338,M1,1,0,Transcription Factor Targets,16,TFIII Q6,,-2.9,3.5,4.1,30169,207,374,9,2.4,0.79,429|2290|2625|3667|3766|4149|6774|23054|147912,ASCL1|FOXG1|GATA3|IRS1|KCNJ10|MAX|STAT3|NCOA6|SIX5,-2.1,0
1,-2.9,M8368,M1,1,0,Transcription Factor Targets,16,WCAANNNYCAG UNKNOWN,,-2.9,3.2,3.9,30169,254,374,10,2.7,0.83,701|2065|2260|2668|4010|5335|7156|10083|10535|25782,BUB1B|ERBB3|FGFR1|GDNF|LMX1B|PLCG1|TOP3A|USH1C|RNASEH2A|RAB3GAP2,-2.1,0
1,-2.9,M2709,M1,1,0,Transcription Factor Targets,16,IRF1 01,,-2.9,3.2,3.9,30169,255,374,10,2.7,0.83,783|1029|2099|2625|3169|3569|4692|5308|6892|6899,CACNB2|CDKN2A|ESR1|GATA3|FOXA1|IL6|NDN|PITX2|TAPBP|TBX1,-2,0
1,-2.9,M5067,M1,1,0,Transcription Factor Targets,16,E47 01,,-2.9,3.2,3.9,30169,255,374,10,2.7,0.83,1000|2885|3659|3757|4593|4647|5192|7422|8405|23171,CDH2|GRB2|IRF1|KCNH2|MUSK|MYO7A|PEX10|VEGFA|SPOP|GPD1L,-2,0
1,-2.9,M6144,M1,1,0,Transcription Factor Targets,16,STAT5B 01,,-2.9,3.2,3.9,30169,255,374,10,2.7,0.83,207|582|999|2353|3659|4204|7515|8289|10021|10468,AKT1|BBS1|CDH1|FOS|IRF1|MECP2|XRCC1|ARID1A|HCN4|FST,-2,0
1,-2.8,M2463,M1,1,0,Transcription Factor Targets,16,MTF1 Q4,,-2.8,3.2,3.9,30169,256,374,10,2.7,0.83,2033|3725|3766|3932|4204|5528|5970|7422|10021|10468,EP300|JUN|KCNJ10|LCK|MECP2|PPP2R5D|RELA|VEGFA|HCN4|FST,-2,0
1,-2.8,M3147,M1,1,0,Transcription Factor Targets,16,PAX4 03,,-2.8,3.2,3.9,30169,256,374,10,2.7,0.83,1302|1387|2260|4692|5818|7021|7040|25836|55640|147912,COL11A2|CREBBP|FGFR1|NDN|NECTIN1|TFAP2B|TGFB1|NIPBL|FLVCR2|SIX5,-2,0
1,-2.8,M40810,M1,1,0,Transcription Factor Targets,16,ZNF579 TARGET GENES,,-2.8,2.2,3.5,30169,652,374,18,4.8,1.1,323|580|2067|5195|5295|5395|5879|6117|7054|7504|8086|9939|11285|23111|23171|51715|79803|374291,APBB2|BARD1|ERCC1|PEX14|PIK3R1|PMS2|RAC1|RPA1|TH|XK|AAAS|RBM8A|B4GALT7|SPART|GPD1L|RAB23|HPS6|NDUFS7,-2,0
1,-2.8,M2685,M1,1,0,Transcription Factor Targets,16,AP4 Q6 01,,-2.8,3.1,3.9,30169,257,374,10,2.7,0.83,1027|2138|3759|4647|4851|5913|6119|7422|8405|80067,CDKN1B|EYA1|KCNJ2|MYO7A|NOTCH1|RAPSN|RPA3|VEGFA|SPOP|DCAF17,-2,0
1,-2.8,M13780,M1,1,0,Transcription Factor Targets,16,GGCKCATGS UNKNOWN,,-2.8,5.9,4.6,30169,68,374,5,1.3,0.59,595|4728|4763|5932|51715,CCND1|NDUFS8|NF1|RBBP8|RAB23,-2,0
1,-2.8,M40690,M1,1,0,Transcription Factor Targets,16,TBX3 TARGET GENES,,-2.8,2.8,3.7,30169,351,374,12,3.2,0.91,1019|1432|1723|2067|5426|5993|23451|25782|27241|51057|79621|374291,CDK4|MAPK14|DHODH|ERCC1|POLE|RFX5|SF3B1|RAB3GAP2|BBS9|WDPCP|RNASEH2B|NDUFS7,-2,0
1,-2.8,M9413,M1,1,0,Transcription Factor Targets,16,MSX1 01,,-2.8,3.7,4,30169,175,374,8,2.1,0.75,2138|2290|3759|4835|7157|7389|79710|170302,EYA1|FOXG1|KCNJ2|NQO2|TP53|UROD|MORC4|ARX,-2,0
1,-2.8,M14402,M1,1,0,Transcription Factor Targets,16,ATF4 Q2,,-2.8,3.1,3.8,30169,260,374,10,2.7,0.83,2353|3759|4128|4763|5308|5932|5993|6598|10664|10743,FOS|KCNJ2|MAOA|NF1|PITX2|RBBP8|RFX5|SMARCB1|CTCF|RAI1,-2,0
1,-2.8,M30323,M1,1,0,Transcription Factor Targets,16,ZNF436 TARGET GENES,,-2.8,2.4,3.6,30169,502,374,15,4,1,240|675|1663|2067|4647|5296|5352|5879|6117|6125|6714|8036|10743|84343|146227,ALOX5|BRCA2|DDX11|ERCC1|MYO7A|PIK3R2|PLOD2|RAC1|RPA1|RPL5|SRC|SHOC2|RAI1|HPS3|BEAN1,-2,0
1,-2.8,M10498,M1,1,0,Transcription Factor Targets,16,TGCGCANK UNKNOWN,,-2.8,2.3,3.5,30169,554,374,16,4.3,1,1174|3479|4204|5395|5970|6125|6598|6638|7515|8405|9611|23171|51715|55800|79728|161742,AP1S1|IGF1|MECP2|PMS2|RELA|RPL5|SMARCB1|SNRPN|XRCC1|SPOP|NCOR1|GPD1L|RAB23|SCN3B|PALB2|SPRED1,-2,0
1,-2.8,M30082,M1,1,0,Transcription Factor Targets,16,NCOA6 TARGET GENES,,-2.8,2.7,3.7,30169,354,374,12,3.2,0.91,998|1387|1499|4214|4771|5825|8405|9342|10535|26354|51360|145173,CDC42|CREBBP|CTNNB1|MAP3K1|NF2|ABCD3|SPOP|SNAP29|RNASEH2A|GNL3|MBTPS2|B3GLCT,-2,0
1,-2.7,M5608,M1,1,0,Transcription Factor Targets,16,TAXCREB 01,,-2.7,4,4,30169,140,374,7,1.9,0.7,998|1027|2353|5993|6663|7422|10664,CDC42|CDKN1B|FOS|RFX5|SOX10|VEGFA|CTCF,-1.9,0
1,-2.7,M4321,M1,1,0,Transcription Factor Targets,16,DR4 Q2,,-2.7,3,3.7,30169,266,374,10,2.7,0.83,269|1286|1302|2065|2138|2668|3146|4724|5970|25836,AMHR2|COL4A4|COL11A2|ERBB3|EYA1|GDNF|HMGB1|NDUFS4|RELA|NIPBL,-1.9,0
1,-2.7,M30349,M1,1,0,Transcription Factor Targets,16,ZNF558 TARGET GENES,,-2.7,2.8,3.7,30169,312,374,11,2.9,0.87,1019|1108|3981|4790|5447|6648|9409|25937|51360|55800|147372,CDK4|CHD4|LIG4|NFKB1|POR|SOD2|PEX16|WWTR1|MBTPS2|SCN3B|CCBE1,-1.9,0
1,-2.7,M13332,M1,1,0,Transcription Factor Targets,16,HNF4 DR1 Q3,,-2.7,3,3.7,30169,267,374,10,2.7,0.83,1187|2064|2065|2668|3169|7157|9409|10083|11277|56975,CLCNKA|ERBB2|ERBB3|GDNF|FOXA1|TP53|PEX16|USH1C|TREX1|FAM20C,-1.9,0
1,-2.7,M15623,M1,1,0,Transcription Factor Targets,16,SOX5 01,,-2.7,3,3.7,30169,268,374,10,2.7,0.83,1287|1432|1499|2263|7021|7157|10468|25836|79710|145173,COL4A5|MAPK14|CTNNB1|FGFR2|TFAP2B|TP53|FST|NIPBL|MORC4|B3GLCT,-1.9,0
1,-2.7,M8684,M1,1,0,Transcription Factor Targets,16,ZID 01,,-2.7,3,3.7,30169,269,374,10,2.7,0.83,617|1108|2065|2260|3146|4204|7504|10021|10664|11005,BCS1L|CHD4|ERBB3|FGFR1|HMGB1|MECP2|XK|HCN4|CTCF|SPINK5,-1.9,0
1,-2.7,M15616,M1,1,0,Transcription Factor Targets,16,RGAGGAARY PU1 Q6,,-2.7,2.3,3.5,30169,515,374,15,4,1,367|596|2065|2534|3169|3251|3784|4149|4692|5308|5880|6714|8503|23400|25836,AR|BCL2|ERBB3|FYN|FOXA1|HPRT1|KCNQ1|MAX|NDN|PITX2|RAC2|SRC|PIK3R3|ATP13A2|NIPBL,-1.9,0
1,-2.7,M551,M1,1,0,Transcription Factor Targets,16,TEF1 Q6,,-2.7,3.2,3.7,30169,227,374,9,2.4,0.79,675|1108|2263|2625|4853|5818|5913|8289|91252,BRCA2|CHD4|FGFR2|GATA3|NOTCH2|NECTIN1|RAPSN|ARID1A|SLC39A13,-1.9,0
1,-2.6,M30371,M1,1,0,Transcription Factor Targets,16,ZNF660 TARGET GENES,,-2.6,2,3.3,30169,791,374,20,5.3,1.2,582|1499|3845|3981|4851|5426|5447|5818|6119|6648|6774|6891|8289|8504|8803|23111|26128|51360|55131|91252,BBS1|CTNNB1|KRAS|LIG4|NOTCH1|POLE|POR|NECTIN1|RPA3|SOD2|STAT3|TAP2|ARID1A|PEX3|SUCLA2|SPART|KIFBP|MBTPS2|RBM28|SLC39A13,-1.9,0
1,-2.6,M30340,M1,1,0,Transcription Factor Targets,16,ZNF528 TARGET GENES,,-2.6,2,3.3,30169,793,374,20,5.3,1.2,224|323|1075|1161|2067|2885|3146|3784|3981|4072|4204|4683|10225|10413|25782|51057|54894|147372|161742|493856,ALDH3A2|APBB2|CTSC|ERCC8|ERCC1|GRB2|HMGB1|KCNQ1|LIG4|EPCAM|MECP2|NBN|CD96|YAP1|RAB3GAP2|WDPCP|RNF43|CCBE1|SPRED1|CISD2,-1.8,0
1,-2.6,M7477,M1,1,0,Transcription Factor Targets,16,AP1 Q2 01,,-2.6,2.9,3.6,30169,274,374,10,2.7,0.83,2138|3169|3757|4204|4358|6714|7401|10000|23054|64065,EYA1|FOXA1|KCNH2|MECP2|MPV17|SRC|CLRN1|AKT3|NCOA6|PERP,-1.8,0
1,-2.6,M30157,M1,1,0,Transcription Factor Targets,16,SIPA1 TARGET GENES,,-2.6,3.8,3.9,30169,147,374,7,1.9,0.7,999|3576|3758|4695|5352|10084|388552,CDH1|CXCL8|KCNJ1|NDUFA2|PLOD2|PQBP1|BLOC1S3,-1.8,0
1,-2.6,M29962,M1,1,0,Transcription Factor Targets,16,F10 TARGET GENES,,-2.6,2.9,3.6,30169,277,374,10,2.7,0.83,207|783|1000|2138|4683|6774|8504|23111|51574|55131,AKT1|CACNB2|CDH2|EYA1|NBN|STAT3|PEX3|SPART|LARP7|RBM28,-1.8,0
1,-2.6,M30355,M1,1,0,Transcription Factor Targets,16,ZNF581 TARGET GENES,,-2.6,2.7,3.5,30169,327,374,11,2.9,0.87,472|1019|1027|3146|5888|5932|6125|7259|8503|8546|51574,ATM|CDK4|CDKN1B|HMGB1|RAD51|RBBP8|RPL5|TSPYL1|PIK3R3|AP3B1|LARP7,-1.8,0
1,-2.5,M3647,M1,1,0,Transcription Factor Targets,16,GR Q6 01,,-2.5,2.9,3.5,30169,281,374,10,2.7,0.83,1000|1027|1103|1387|1747|2033|3169|25782|25836|60675,CDH2|CDKN1B|CHAT|CREBBP|DLX3|EP300|FOXA1|RAB3GAP2|NIPBL|PROK2,-1.8,0
1,-2.5,M18254,M1,1,0,Transcription Factor Targets,16,MZF1 02,,-2.5,3.1,3.6,30169,236,374,9,2.4,0.79,2138|2534|3166|4763|5993|7040|7157|8289|23054,EYA1|FYN|HMX1|NF1|RFX5|TGFB1|TP53|ARID1A|NCOA6,-1.8,0
1,-2.5,M12520,M1,1,0,Transcription Factor Targets,16,SOX9 B1,,-2.5,3.1,3.6,30169,238,374,9,2.4,0.79,1027|1499|2260|2263|3146|7021|7153|10468|166379,CDKN1B|CTNNB1|FGFR1|FGFR2|HMGB1|TFAP2B|TOP2A|FST|BBS12,-1.7,0
1,-2.5,M15128,M1,1,0,Transcription Factor Targets,16,CDPCR3HD 01,,-2.5,3.1,3.6,30169,238,374,9,2.4,0.79,2138|2534|2885|3736|3757|4149|5189|6598|51057,EYA1|FYN|GRB2|KCNA1|KCNH2|MAX|PEX1|SMARCB1|WDPCP,-1.7,0
1,-2.5,M30120,M1,1,0,Transcription Factor Targets,16,PHF21A TARGET GENES,,-2.5,2.8,3.5,30169,284,374,10,2.7,0.83,1499|2067|3757|6117|6949|7422|8289|11200|157570|374291,CTNNB1|ERCC1|KCNH2|RPA1|TCOF1|VEGFA|ARID1A|CHEK2|ESCO2|NDUFS7,-1.7,0
1,-2.5,M9852,M1,1,0,Transcription Factor Targets,16,CHOP 01,,-2.5,3,3.5,30169,239,374,9,2.4,0.79,472|783|2746|3146|7021|7422|10468|10743|54894,ATM|CACNB2|GLUD1|HMGB1|TFAP2B|VEGFA|FST|RAI1|RNF43,-1.7,0
1,-2.5,M40773,M1,1,0,Transcription Factor Targets,16,ZNF394 TARGET GENES,,-2.5,2.5,3.4,30169,383,374,12,3.2,0.91,998|1029|1174|1432|2534|4683|5889|6834|8504|10413|10499|51360,CDC42|CDKN2A|AP1S1|MAPK14|FYN|NBN|RAD51C|SURF1|PEX3|YAP1|NCOA2|MBTPS2,-1.7,0
1,-2.5,M17361,M1,1,0,Transcription Factor Targets,16,MEF2 03,,-2.5,3,3.5,30169,240,374,9,2.4,0.79,2099|2138|2353|3667|3725|4593|7504|8503|9611,ESR1|EYA1|FOS|IRS1|JUN|MUSK|XK|PIK3R3|NCOR1,-1.7,0
1,-2.4,M1830,M1,1,0,Transcription Factor Targets,16,YKACATTT UNKNOWN,,-2.4,2.8,3.4,30169,290,374,10,2.7,0.83,3479|3667|4010|4593|5295|5352|8821|9531|60675|124590,IGF1|IRS1|LMX1B|MUSK|PIK3R1|PLOD2|INPP4B|BAG3|PROK2|USH1G,-1.7,0
1,-2.4,M9264,M1,1,0,Transcription Factor Targets,16,LMO2COM 02,,-2.4,3,3.5,30169,244,374,9,2.4,0.79,25|269|1747|2534|3169|5308|7389|10664|124590,ABL1|AMHR2|DLX3|FYN|FOXA1|PITX2|UROD|CTCF|USH1G,-1.7,0
1,-2.4,M30110,M1,1,0,Transcription Factor Targets,16,PAX7 TARGET GENES,,-2.4,2,3.2,30169,711,374,18,4.8,1.1,641|1956|2746|5518|5932|6125|6605|8289|8405|8869|9939|25782|25937|51057|51422|79813|89781|374291,BLM|EGFR|GLUD1|PPP2R1A|RBBP8|RPL5|SMARCE1|ARID1A|SPOP|ST3GAL5|RBM8A|RAB3GAP2|WWTR1|WDPCP|PRKAG2|EHMT1|HPS4|NDUFS7,-1.7,0
1,-2.4,M14186,M1,1,0,Transcription Factor Targets,16,GATA1 03,,-2.4,3,3.4,30169,246,374,9,2.4,0.79,2065|3169|3725|4281|4771|5308|7389|10664|81607,ERBB3|FOXA1|JUN|MID1|NF2|PITX2|UROD|CTCF|NECTIN4,-1.6,0
1,-2.4,M17925,M1,1,0,Transcription Factor Targets,16,MGGAAGTG GABP B,,-2.4,2,3.1,30169,771,374,19,5.1,1.1,1000|1716|2067|2138|2245|4692|4722|4763|5296|5828|6663|6949|8086|8864|11234|25836|51422|79728|91252,CDH2|DGUOK|ERCC1|EYA1|FGD1|NDN|NDUFS3|NF1|PIK3R2|PEX2|SOX10|TCOF1|AAAS|PER2|HPS5|NIPBL|PRKAG2|PALB2|SLC39A13,-1.6,0
1,-2.4,M8474,M1,1,0,Transcription Factor Targets,16,CEBPDELTA Q6,,-2.4,2.9,3.4,30169,247,374,9,2.4,0.79,998|1956|2353|3725|4281|4851|5295|5728|6119,CDC42|EGFR|FOS|JUN|MID1|NOTCH1|PIK3R1|PTEN|RPA3,-1.6,0
1,-2.4,M30227,M1,1,0,Transcription Factor Targets,16,WDHD1 TARGET GENES,,-2.4,3.2,3.5,30169,203,374,8,2.1,0.75,1663|3146|4722|5932|8086|11285|55131|374291,DDX11|HMGB1|NDUFS3|RBBP8|AAAS|B4GALT7|RBM28|NDUFS7,-1.6,0
1,-2.4,M9364,M1,1,0,Transcription Factor Targets,16,SRF Q6,,-2.4,2.9,3.4,30169,248,374,9,2.4,0.79,25|1027|2353|3479|3736|5873|6240|10468|55800,ABL1|CDKN1B|FOS|IGF1|KCNA1|RAB27A|RRM1|FST|SCN3B,-1.6,0
1,-2.4,M14000,M1,1,0,Transcription Factor Targets,16,MYOD Q6,,-2.4,2.9,3.4,30169,249,374,9,2.4,0.79,999|1144|1286|2065|3757|4281|8405|8869|51422,CDH1|CHRND|COL4A4|ERBB3|KCNH2|MID1|SPOP|ST3GAL5|PRKAG2,-1.6,0
1,-2.4,M15185,M1,1,0,Transcription Factor Targets,16,GATA1 02,,-2.4,2.9,3.4,30169,249,374,9,2.4,0.79,25|269|783|3725|3766|5308|9496|10664|79710,ABL1|AMHR2|CACNB2|JUN|KCNJ10|PITX2|TBX4|CTCF|MORC4,-1.6,0
1,-2.4,M5320,M1,1,0,Transcription Factor Targets,16,HIF1 Q5,,-2.4,2.9,3.4,30169,249,374,9,2.4,0.79,429|596|4149|5308|5965|7422|60675|81031|170302,ASCL1|BCL2|MAX|PITX2|RECQL|VEGFA|PROK2|SLC2A10|ARX,-1.6,0
1,-2.4,M30143,M1,1,0,Transcription Factor Targets,16,RLF TARGET GENES,,-2.4,2.6,3.3,30169,345,374,11,2.9,0.87,1499|3981|4722|5194|5290|8289|8504|8850|51360|55131|374291,CTNNB1|LIG4|NDUFS3|PEX13|PIK3CA|ARID1A|PEX3|KAT2B|MBTPS2|RBM28|NDUFS7,-1.6,0
1,-2.4,M11791,M1,1,0,Transcription Factor Targets,16,SP1 Q2 01,,-2.4,2.9,3.4,30169,250,374,9,2.4,0.79,1000|1103|1747|2065|2885|5970|10021|23054|55640,CDH2|CHAT|DLX3|ERBB3|GRB2|RELA|HCN4|NCOA6|FLVCR2,-1.6,0
1,-2.4,M40813,M1,1,0,Transcription Factor Targets,16,ZNF784 TARGET GENES,,-2.4,2.4,3.2,30169,397,374,12,3.2,0.91,582|1499|4722|5194|7157|8504|51057|51360|55131|64374|91252|374291,BBS1|CTNNB1|NDUFS3|PEX13|TP53|PEX3|WDPCP|MBTPS2|RBM28|SIL1|SLC39A13|NDUFS7,-1.6,0
1,-2.3,M14466,M1,1,0,Transcription Factor Targets,16,MYB Q3,,-2.3,2.9,3.3,30169,253,374,9,2.4,0.79,1017|3981|5913|8503|23451|25836|55800|79813|80144,CDK2|LIG4|RAPSN|PIK3R3|SF3B1|NIPBL|SCN3B|EHMT1|FRAS1,-1.6,0
1,-2.3,M2727,M1,1,0,Transcription Factor Targets,16,ICSBP Q6,,-2.3,2.9,3.3,30169,253,374,9,2.4,0.79,2064|2099|3758|4790|6892|6899|8503|25836|51057,ERBB2|ESR1|KCNJ1|NFKB1|TAPBP|TBX1|PIK3R3|NIPBL|WDPCP,-1.6,0
1,-2.3,M572,M1,1,0,Transcription Factor Targets,16,TGCCAAR NF1 Q6,,-2.3,2,3,30169,727,374,18,4.8,1.1,783|1103|1286|1747|2064|2099|3667|4593|5308|5818|5873|6774|8405|8864|51057|51099|54903|60675,CACNB2|CHAT|COL4A4|DLX3|ERBB2|ESR1|IRS1|MUSK|PITX2|NECTIN1|RAB27A|STAT3|SPOP|PER2|WDPCP|ABHD5|MKS1|PROK2,-1.6,0
1,-2.3,M2146,M1,1,0,Transcription Factor Targets,16,STAT1 03,,-2.3,2.9,3.3,30169,254,374,9,2.4,0.79,595|672|1108|1950|2033|2290|2625|3659|5970,CCND1|BRCA1|CHD4|EGF|EP300|FOXG1|GATA3|IRF1|RELA,-1.6,0
1,-2.3,M8101,M1,1,0,Transcription Factor Targets,16,NGFIC 01,,-2.3,2.8,3.3,30169,255,374,9,2.4,0.79,1000|2065|2885|3736|3758|5308|5970|7504|26504,CDH2|ERBB3|GRB2|KCNA1|KCNJ1|PITX2|RELA|XK|CNNM4,-1.5,0
1,-2.3,M40846,M1,1,0,Transcription Factor Targets,16,PRDM4 TARGET GENES,,-2.3,2.3,3.1,30169,455,374,13,3.5,0.95,1287|1432|2138|3759|5308|8086|8289|8546|23400|27241|129880|147372|374291,COL4A5|MAPK14|EYA1|KCNJ2|PITX2|AAAS|ARID1A|AP3B1|ATP13A2|BBS9|BBS5|CCBE1|NDUFS7,-1.5,0
1,-2.3,M5987,M1,1,0,Transcription Factor Targets,16,ATF6 01,,-2.3,3.8,3.6,30169,126,374,6,1.6,0.65,2668|2885|4010|5308|6774|91252,GDNF|GRB2|LMX1B|PITX2|STAT3|SLC39A13,-1.5,0
1,-2.3,M10143,M1,1,0,Transcription Factor Targets,16,CREL 01,,-2.3,2.8,3.3,30169,257,374,9,2.4,0.79,1108|1302|1565|5993|6663|7157|8503|54894|147912,CHD4|COL11A2|CYP2D6|RFX5|SOX10|TP53|PIK3R3|RNF43|SIX5,-1.5,0
1,-2.3,M14389,M1,1,0,Transcription Factor Targets,16,NKX25 01,,-2.3,3.8,3.6,30169,127,374,6,1.6,0.65,596|1950|1956|5873|6340|10664,BCL2|EGF|EGFR|RAB27A|SCNN1G|CTCF,-1.5,0
1,-2.3,M11921,M1,1,0,Transcription Factor Targets,16,NFKB Q6,,-2.3,2.8,3.3,30169,258,374,9,2.4,0.79,1108|2033|5469|5993|6663|7040|10743|25836|54894,CHD4|EP300|MED1|RFX5|SOX10|TGFB1|RAI1|NIPBL|RNF43,-1.5,0
1,-2.3,M12258,M1,1,0,Transcription Factor Targets,16,IRF7 01,,-2.3,2.8,3.3,30169,258,374,9,2.4,0.79,1302|2064|2099|2138|2353|2668|5308|5993|6892,COL11A2|ERBB2|ESR1|EYA1|FOS|GDNF|PITX2|RFX5|TAPBP,-1.5,0
1,-2.3,M18558,M1,1,0,Transcription Factor Targets,16,AP2 Q6,,-2.3,2.8,3.3,30169,259,374,9,2.4,0.79,596|1302|2033|3659|8289|9244|10468|10664|26504,BCL2|COL11A2|EP300|IRF1|ARID1A|CRLF1|FST|CTCF|CNNM4,-1.5,0
1,-2.3,M7355,M1,1,0,Transcription Factor Targets,16,HLF 01,,-2.3,2.8,3.3,30169,259,374,9,2.4,0.79,998|1075|1956|3169|4204|5295|7504|11277|161742,CDC42|CTSC|EGFR|FOXA1|MECP2|PIK3R1|XK|TREX1|SPRED1,-1.5,0
1,-2.3,M9329,M1,1,0,Transcription Factor Targets,16,SRY 02,,-2.3,2.8,3.3,30169,259,374,9,2.4,0.79,1130|1499|2263|5295|7021|9939|10468|25836|54894,LYST|CTNNB1|FGFR2|PIK3R1|TFAP2B|RBM8A|FST|NIPBL|RNF43,-1.5,0
1,-2.3,M1328,M1,1,0,Transcription Factor Targets,16,WTGAAAT UNKNOWN,,-2.3,2.1,3,30169,625,374,16,4.3,1,2290|2353|2534|2746|3075|3479|3758|4149|4204|4281|5189|5308|10468|54894|79813|170302,FOXG1|FOS|FYN|GLUD1|CFH|IGF1|KCNJ1|MAX|MECP2|MID1|PEX1|PITX2|FST|RNF43|EHMT1|ARX,-1.5,0
1,-2.3,M17000,M1,1,0,Transcription Factor Targets,16,CP2 01,,-2.3,2.8,3.3,30169,260,374,9,2.4,0.79,1000|1108|1302|2625|4724|6663|80067|91252|113189,CDH2|CHD4|COL11A2|GATA3|NDUFS4|SOX10|DCAF17|SLC39A13|CHST14,-1.5,0
1,-2.3,M7994,M1,1,0,Transcription Factor Targets,16,STAT6 02,,-2.3,2.8,3.3,30169,260,374,9,2.4,0.79,1499|1950|3784|3932|8289|10664|23400|25782|51082,CTNNB1|EGF|KCNQ1|LCK|ARID1A|CTCF|ATP13A2|RAB3GAP2|POLR1D,-1.5,0
1,-2.3,M8812,M1,1,0,Transcription Factor Targets,16,SF1 Q6,,-2.3,2.8,3.3,30169,260,374,9,2.4,0.79,701|783|1103|4728|5518|6340|8803|8869|10021,BUB1B|CACNB2|CHAT|NDUFS8|PPP2R1A|SCNN1G|SUCLA2|ST3GAL5|HCN4,-1.5,0
1,-2.3,M9525,M1,1,0,Transcription Factor Targets,16,SP1 Q6,,-2.3,2.8,3.3,30169,260,374,9,2.4,0.79,1103|2065|2885|5195|5970|6605|10021|23054|26504,CHAT|ERBB3|GRB2|PEX14|RELA|SMARCE1|HCN4|NCOA6|CNNM4,-1.5,0
1,-2.3,M29944,M1,1,0,Transcription Factor Targets,16,DMRT1 TARGET GENES,,-2.3,2.4,3.1,30169,410,374,12,3.2,0.91,672|1027|2065|4695|5189|6605|7422|7439|8195|8802|11005|80067,BRCA1|CDKN1B|ERBB3|NDUFA2|PEX1|SMARCE1|VEGFA|BEST1|MKKS|SUCLG1|SPINK5|DCAF17,-1.5,0
1,-2.2,M19671,M1,1,0,Transcription Factor Targets,16,TEF Q6,,-2.2,2.8,3.2,30169,262,374,9,2.4,0.79,595|2138|3479|6340|7021|10664|51057|51574|161742,CCND1|EYA1|IGF1|SCNN1G|TFAP2B|CTCF|WDPCP|LARP7|SPRED1,-1.5,0
1,-2.2,M30374,M1,1,0,Transcription Factor Targets,16,ZNF669 TARGET GENES,,-2.2,3.7,3.5,30169,131,374,6,1.6,0.65,672|2885|5873|6774|9488|79813,BRCA1|GRB2|RAB27A|STAT3|PIGB|EHMT1,-1.5,0
1,-2.2,M29900,M1,1,0,Transcription Factor Targets,16,BANP TARGET GENES,,-2.2,1.9,2.9,30169,748,374,18,4.8,1.1,701|1432|1716|4361|5296|5426|5469|6119|7157|7259|8195|8802|9533|23322|50814|64374|129880|157570,BUB1B|MAPK14|DGUOK|MRE11|PIK3R2|POLE|MED1|RPA3|TP53|TSPYL1|MKKS|SUCLG1|POLR1C|RPGRIP1L|NSDHL|SIL1|BBS5|ESCO2,-1.5,0
1,-2.2,M11913,M1,1,0,Transcription Factor Targets,16,COUP 01,,-2.2,2.7,3.2,30169,265,374,9,2.4,0.79,1908|2706|3169|4010|5308|5528|7157|7422|56975,EDN3|GJB2|FOXA1|LMX1B|PITX2|PPP2R5D|TP53|VEGFA|FAM20C,-1.5,0
1,-2.2,M14960,M1,1,0,Transcription Factor Targets,16,POU3F2 02,,-2.2,2.7,3.2,30169,265,374,9,2.4,0.79,25|1103|1130|2138|4593|5295|5728|6892|7401,ABL1|CHAT|LYST|EYA1|MUSK|PIK3R1|PTEN|TAPBP|CLRN1,-1.5,0
1,-2.2,M3489,M1,1,0,Transcription Factor Targets,16,AMEF2 Q6,,-2.2,2.7,3.2,30169,265,374,9,2.4,0.79,2138|3725|4281|7504|9496|9939|10468|91252|145173,EYA1|JUN|MID1|XK|TBX4|RBM8A|FST|SLC39A13|B3GLCT,-1.5,0
1,-2.2,M6093,M1,1,0,Transcription Factor Targets,16,TAAYNRNNTCC UNKNOWN,,-2.2,3.2,3.3,30169,174,374,7,1.9,0.7,1302|3757|5465|7021|9611|10664|23451,COL11A2|KCNH2|PPARA|TFAP2B|NCOR1|CTCF|SF3B1,-1.4,0
