_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.3,M40079,M1,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL ADRENOCORTICAL CELLS,,-2.3,4.6,3.8,30169,88,374,5,1.3,0.59,224|583|1717|5447|5518,ALDH3A2|BBS2|DHCR7|POR|PPP2R1A,-1.5,0
1,-2.3,M39229,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C10 THIN ASCENDING LIMB,,-2.3,2.5,3.2,30169,353,374,11,2.9,0.87,2512|2950|4072|4128|4179|5352|5781|6125|6648|6774|23451,FTL|GSTP1|EPCAM|MAOA|CD46|PLOD2|PTPN11|RPL5|SOD2|STAT3|SF3B1,-1.5,0
1,-2.3,M39221,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C2 PODOCYTES,,-2.3,3,3.3,30169,212,374,8,2.1,0.75,323|783|1286|2534|4868|7422|7827|10000,APBB2|CACNB2|COL4A4|FYN|NPHS1|VEGFA|NPHS2|AKT3,-1.5,0
1,-2.2,M39046,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN EFFECTOR T CELL,,-2.2,3.7,3.5,30169,131,374,6,1.6,0.65,1716|2534|3659|3932|5880|10225,DGUOK|FYN|IRF1|LCK|RAC2|CD96,-1.5,0
1,-2.2,M39051,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HMGL,,-2.2,2.1,3,30169,577,374,15,4,1,240|1075|1130|1890|2212|2214|2512|3479|3576|3659|3730|4982|6648|9531|10008,ALOX5|CTSC|LYST|TYMP|FCGR2A|FCGR3A|FTL|IGF1|CXCL8|IRF1|ANOS1|TNFRSF11B|SOD2|BAG3|KCNE3,-1.5,0
1,-2.2,M39256,M1,1,0,Cell Type Signatures,7,MENON FETAL KIDNEY 6 COLLECTING DUCT CELLS,,-2.2,4.3,3.6,30169,94,374,5,1.3,0.59,2353|2625|2950|3725|4072,FOS|GATA3|GSTP1|JUN|EPCAM,-1.4,0
1,-2.2,M39124,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C23 KUPFFER CELLS 3,,-2.2,2.9,3.2,30169,221,374,8,2.1,0.75,240|1890|2212|2885|3576|5728|6648|91662,ALOX5|TYMP|FCGR2A|GRB2|CXCL8|PTEN|SOD2|NLRP12,-1.4,0
1,-2.1,M39237,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C18 COLLECTING DUCT PRINCIPAL CELLS MEDULLA,,-2.1,2.5,3,30169,322,374,10,2.7,0.83,2512|2625|2950|4072|4179|5932|6125|6648|23451|51422,FTL|GATA3|GSTP1|EPCAM|CD46|RBBP8|RPL5|SOD2|SF3B1|PRKAG2,-1.4,0
1,-2.1,M41712,M1,1,0,Cell Type Signatures,7,FAN OVARY CL10 PUTATIVE EARLY ATRESIA GRANULOSA CELL,,-2.1,2.6,3.1,30169,274,374,9,2.4,0.79,268|1716|2950|3146|4695|4724|4728|6598|6638,AMH|DGUOK|GSTP1|HMGB1|NDUFA2|NDUFS4|NDUFS8|SMARCB1|SNRPN,-1.4,0
1,-2.1,M40255,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE STROMAL CELLS,,-2.1,4.1,3.5,30169,98,374,5,1.3,0.59,3730|3736|4256|147372|392255,ANOS1|KCNA1|MGP|CCBE1|GDF6,-1.4,0
1,-2.1,M39305,M1,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART C8 MACROPHAGE,,-2.1,2.6,3.1,30169,275,374,9,2.4,0.79,240|1075|2212|2214|2885|3576|5880|5925|6648,ALOX5|CTSC|FCGR2A|FCGR3A|GRB2|CXCL8|RAC2|RB1|SOD2,-1.4,0
1,-2.1,M39110,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C6 KUPFFER CELLS 2,,-2.1,2.8,3.1,30169,228,374,8,2.1,0.75,240|1075|1890|2212|2214|2512|2885|5728,ALOX5|CTSC|TYMP|FCGR2A|FCGR3A|FTL|GRB2|PTEN,-1.3,0
1,-2.1,M39053,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2C,,-2.1,2.5,3,30169,326,374,10,2.7,0.83,1432|1956|2065|3730|3758|4214|4851|5291|8850|161742,MAPK14|EGFR|ERBB3|ANOS1|KCNJ1|MAP3K1|NOTCH1|PIK3CB|KAT2B|SPRED1,-1.3,0
1,-2.1,M39238,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C19 COLLECTING DUCT INTERCALATED CELLS TYPE A MEDULLA,,-2.1,2.5,3,30169,326,374,10,2.7,0.83,1188|2512|2950|4072|4179|5352|5932|6125|6648|23451,CLCNKB|FTL|GSTP1|EPCAM|CD46|PLOD2|RBBP8|RPL5|SOD2|SF3B1,-1.3,0
1,-2.1,M39309,M1,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART COMPACT VENTRICULAR CARDIOMYOCYTE,,-2.1,5,3.6,30169,65,374,4,1.1,0.53,1290|2200|3576|4256,COL5A2|FBN1|CXCL8|MGP,-1.3,0
1,-2,M39036,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX NSC 2,,-2,2.8,3,30169,233,374,8,2.1,0.75,429|701|5528|7153|8195|11200|157570|219844,ASCL1|BUB1B|PPP2R5D|TOP2A|MKKS|CHEK2|ESCO2|HYLS1,-1.3,0
1,-2,M39263,M1,1,0,Cell Type Signatures,7,HU FETAL RETINA BLOOD,,-2,2.6,3,30169,282,374,9,2.4,0.79,1075|1908|2512|2950|3257|6119|7389|7504|81027,CTSC|EDN3|FTL|GSTP1|HPS1|RPA3|UROD|XK|TUBB1,-1.3,0
1,-2,M40222,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY STROMAL CELLS,,-2,3.3,3.1,30169,146,374,6,1.6,0.65,2200|3479|3736|4256|6913|392255,FBN1|IGF1|KCNA1|MGP|TBX15|GDF6,-1.3,0
