_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-6.1,C0813148,M1,1,0,DisGeNET,35,Metastatic Endometrial Carcinoma,,-6.1,46,13,30169,7,374,4,1.1,0.53,1950|1956|5290|5291,EGF|EGFR|PIK3CA|PIK3CB,-5,0
1,-6.1,C0878649,M1,1,0,DisGeNET,35,Gastric hyperplastic polyp,,-6.1,46,13,30169,7,374,4,1.1,0.53,595|1029|5290|7157,CCND1|CDKN2A|PIK3CA|TP53,-5,0
1,-6.1,C1849412,M1,1,0,DisGeNET,35,Macular hypoplasia,,-6.1,46,13,30169,7,374,4,1.1,0.53,1130|3166|79803|80781,LYST|HMX1|HPS6|COL18A1,-5,0
1,-6.1,C1855331,M1,1,0,DisGeNET,35,Olfactory lobe agenesis,,-6.1,46,13,30169,7,374,4,1.1,0.53,1908|3730|6663|54903,EDN3|ANOS1|SOX10|MKS1,-5,0
1,-6.1,C1856983,M1,1,0,DisGeNET,35,Increased CSF interferon alpha,,-6.1,46,13,30169,7,374,4,1.1,0.53,10535|11277|79621|84153,RNASEH2A|TREX1|RNASEH2B|RNASEH2C,-5,0
1,-6.1,C2007076,M1,1,0,DisGeNET,35,Liver Carcinosarcoma,,-6.1,46,13,30169,7,374,4,1.1,0.53,595|2248|7157|7422,CCND1|FGF3|TP53|VEGFA,-5,0
1,-6.1,C4013426,M1,1,0,DisGeNET,35,Bronchial carcinoid,,-6.1,46,13,30169,7,374,4,1.1,0.53,1017|1029|1956|7157,CDK2|CDKN2A|EGFR|TP53,-5,0
1,-6.1,C4024229,M1,1,0,DisGeNET,35,Chronic CSF lymphocytosis,,-6.1,46,13,30169,7,374,4,1.1,0.53,10535|11277|79621|84153,RNASEH2A|TREX1|RNASEH2B|RNASEH2C,-5,0
1,-6.1,C4024979,M1,1,0,DisGeNET,35,Ovarian papillary adenocarcinoma,,-6.1,46,13,30169,7,374,4,1.1,0.53,207|999|1499|5290,AKT1|CDH1|CTNNB1|PIK3CA,-5,0
1,-6.1,C4072900,M1,1,0,DisGeNET,35,Increased serum interferon-gamma level,,-6.1,46,13,30169,7,374,4,1.1,0.53,10535|11277|79621|84153,RNASEH2A|TREX1|RNASEH2B|RNASEH2C,-5,0
1,-6.1,C4531084,M1,1,0,DisGeNET,35,Mucinous colorectal carcinoma,,-6.1,46,13,30169,7,374,4,1.1,0.53,207|3845|5290|7157,AKT1|KRAS|PIK3CA|TP53,-5,0
1,-6.1,C0002991,M1,1,0,DisGeNET,35,Cutaneous Fibrous Histiocytoma,,-6.1,13,9,30169,42,374,7,1.9,0.7,367|1499|2099|3479|7040|7157|7422,AR|CTNNB1|ESR1|IGF1|TGFB1|TP53|VEGFA,-5,0
1,-6.1,C0042063,M1,1,0,DisGeNET,35,Urogenital Abnormalities,,-6.1,13,9,30169,42,374,7,1.9,0.7,582|2245|2263|2668|4763|79738|166379,BBS1|FGD1|FGFR2|GDNF|NF1|BBS10|BBS12,-5,0
1,-6.1,C0175701,M1,1,0,DisGeNET,35,Aarskog syndrome,,-6.1,13,9,30169,42,374,7,1.9,0.7,545|596|998|2245|3845|5781|8086,ATR|BCL2|CDC42|FGD1|KRAS|PTPN11|AAAS,-5,0
1,-6.1,C0271680,M1,1,0,DisGeNET,35,Diabetic Polyneuropathies,,-6.1,13,9,30169,42,374,7,1.9,0.7,207|3479|5728|6648|7040|7422|79813,AKT1|IGF1|PTEN|SOD2|TGFB1|VEGFA|EHMT1,-5,0
1,-6.1,C1302547,M1,1,0,DisGeNET,35,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,,-6.1,13,9,30169,42,374,7,1.9,0.7,595|596|2950|3569|4851|4853|7157,CCND1|BCL2|GSTP1|IL6|NOTCH1|NOTCH2|TP53,-5,0
1,-6.1,C1512433,M1,1,0,DisGeNET,35,Cervical high grade squamous intraepithelial lesion,,-6.1,13,9,30169,42,374,7,1.9,0.7,367|1027|1029|1565|2317|7157|7422,AR|CDKN1B|CDKN2A|CYP2D6|FLNB|TP53|VEGFA,-5,0
1,-6.1,C1845055,M1,1,0,DisGeNET,35,"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED",,-6.1,13,9,30169,42,374,7,1.9,0.7,545|1956|4204|4361|5728|7054|7157,ATR|EGFR|MECP2|MRE11|PTEN|TH|TP53,-5,0
1,-6.1,C1854520,M1,1,0,DisGeNET,35,SEBASTIAN SYNDROME,,-6.1,13,9,30169,42,374,7,1.9,0.7,596|1950|2815|3479|6892|79813|81027,BCL2|EGF|GP9|IGF1|TAPBP|EHMT1|TUBB1,-5,0
1,-6.1,C4024878,M1,1,0,DisGeNET,35,Generalized hyperpigmentation,,-6.1,13,9,30169,42,374,7,1.9,0.7,207|224|1130|3845|5447|5728|8086,AKT1|ALDH3A2|LYST|KRAS|POR|PTEN|AAAS,-5,0
1,-6.1,C0200638,M1,1,0,DisGeNET,35,Eosinophil count procedure,,-6.1,3.2,6.1,30169,610,374,24,6.4,1.3,472|596|672|1029|2625|3146|3569|3717|4149|4790|4982|5195|5351|5447|5465|5728|5781|5913|5970|7021|7157|8503|10743|54903,ATM|BCL2|BRCA1|CDKN2A|GATA3|HMGB1|IL6|JAK2|MAX|NFKB1|TNFRSF11B|PEX14|PLOD1|POR|PPARA|PTEN|PTPN11|RAPSN|RELA|TFAP2B|TP53|PIK3R3|RAI1|MKS1,-5,0
1,-6.1,C0022650,M1,1,0,DisGeNET,35,Kidney Calculi,,-6.1,5.5,7,30169,190,374,13,3.5,0.95,367|999|2950|3146|3569|4256|4982|5290|5291|5599|7040|7439|51422,AR|CDH1|GSTP1|HMGB1|IL6|MGP|TNFRSF11B|PIK3CA|PIK3CB|MAPK8|TGFB1|BEST1|PRKAG2,-5,0
1,-6.1,C0280216,M1,1,0,DisGeNET,35,"stage, neuroblastoma",,-6.1,18,9.9,30169,27,374,6,1.6,0.65,472|580|841|2534|7054|7157,ATM|BARD1|CASP8|FYN|TH|TP53,-5,0
1,-6.1,C3551426,M1,1,0,DisGeNET,35,Dystrophic fingernails,,-6.1,18,9.9,30169,27,374,6,1.6,0.65,2068|2706|3845|5818|6774|51360,ERCC2|GJB2|KRAS|NECTIN1|STAT3|MBTPS2,-5,0
1,-6.1,C4477095,M1,1,0,DisGeNET,35,Increased lactate dehydrogenase activity,,-6.1,18,9.9,30169,27,374,6,1.6,0.65,3075|3717|4179|5925|7157|11200,CFH|JAK2|CD46|RB1|TP53|CHEK2,-5,0
1,-6.1,C0005941,M1,1,0,DisGeNET,35,"Bone Diseases, Developmental",,-6.1,8.9,8,30169,82,374,9,2.4,0.79,25|3479|3569|4763|7040|7157|25836|56975|285590,ABL1|IGF1|IL6|NF1|TGFB1|TP53|NIPBL|FAM20C|SH3PXD2B,-5,0
1,-6.1,C1384514,M1,1,0,DisGeNET,35,Conn Syndrome,,-6.1,8.9,8,30169,82,374,9,2.4,0.79,472|1188|1499|2317|3845|4810|5054|6338|6559,ATM|CLCNKB|CTNNB1|FLNB|KRAS|NHS|SERPINE1|SCNN1B|SLC12A3,-5,0
1,-6.1,C0023892,M1,1,0,DisGeNET,35,Biliary cirrhosis,,-6.1,6.7,7.4,30169,132,374,11,2.9,0.87,472|1432|2099|2212|2950|3717|4790|5970|6774|7040|7422,ATM|MAPK14|ESR1|FCGR2A|GSTP1|JAK2|NFKB1|RELA|STAT3|TGFB1|VEGFA,-5,0
1,-6.1,C0011875,M1,1,0,DisGeNET,35,Diabetic Angiopathies,,-6.1,7.6,7.6,30169,106,374,10,2.7,0.83,207|1956|3146|3479|4982|5054|5728|5970|6648|7422,AKT1|EGFR|HMGB1|IGF1|TNFRSF11B|SERPINE1|PTEN|RELA|SOD2|VEGFA,-5,0
1,-6.1,C0263746,M1,1,0,DisGeNET,35,Osteoarthritis of the hand,,-6.1,11,8.4,30169,61,374,8,2.1,0.75,595|1950|2099|3569|4256|4982|7040|7439,CCND1|EGF|ESR1|IL6|MGP|TNFRSF11B|TGFB1|BEST1,-4.9,0
1,-6.1,C0751401,M1,1,0,DisGeNET,35,Ophthalmoparesis,,-6.1,11,8.4,30169,61,374,8,2.1,0.75,1103|1144|1145|1890|4038|4593|5913|7040,CHAT|CHRND|CHRNE|TYMP|LRP4|MUSK|RAPSN|TGFB1,-4.9,0
1,-6.1,C1708350,M1,1,0,DisGeNET,35,Hereditary Leiomyomatosis and Renal Cell Cancer,,-6.1,11,8.4,30169,61,374,8,2.1,0.75,25|207|595|596|1027|3569|7157|7515,ABL1|AKT1|CCND1|BCL2|CDKN1B|IL6|TP53|XRCC1,-4.9,0
1,-6,C0746102,M1,1,0,DisGeNET,35,Chronic lung disease,,-6,6.7,7.3,30169,133,374,11,2.9,0.87,596|641|2212|3146|3479|3569|3576|4292|6891|7040|7422,BCL2|BLM|FCGR2A|HMGB1|IGF1|IL6|CXCL8|MLH1|TAP2|TGFB1|VEGFA,-4.9,0
1,-6,C0003615,M1,1,0,DisGeNET,35,Appendicitis,,-6,8.7,7.9,30169,83,374,9,2.4,0.79,551|2317|3146|3569|3576|4810|5054|5308|7389,AVP|FLNB|HMGB1|IL6|CXCL8|NHS|SERPINE1|PITX2|UROD,-4.9,0
1,-6,C0009952,M1,1,0,DisGeNET,35,Febrile Convulsions,,-6,5.5,6.9,30169,192,374,13,3.5,0.95,207|551|1103|3146|3569|3576|3736|4179|4204|7040|8289|79813|170302,AKT1|AVP|CHAT|HMGB1|IL6|CXCL8|KCNA1|CD46|MECP2|TGFB1|ARID1A|EHMT1|ARX,-4.9,0
1,-6,C0005697,M1,1,0,DisGeNET,35,Neurogenic Urinary Bladder,,-6,13,8.9,30169,43,374,7,1.9,0.7,2065|7040|7466|8504|23400|79813|493856,ERBB3|TGFB1|WFS1|PEX3|ATP13A2|EHMT1|CISD2,-4.9,0
1,-6,C0039446,M1,1,0,DisGeNET,35,Telangiectasis,,-6,13,8.9,30169,43,374,7,1.9,0.7,472|545|2068|4361|5728|11277|54345,ATM|ATR|ERCC2|MRE11|PTEN|TREX1|SOX18,-4.9,0
1,-6,C0085623,M1,1,0,DisGeNET,35,Akinesia,,-6,13,8.9,30169,43,374,7,1.9,0.7,1144|2065|4593|5913|7054|23400|55640,CHRND|ERBB3|MUSK|RAPSN|TH|ATP13A2|FLVCR2,-4.9,0
1,-6,C0085693,M1,1,0,DisGeNET,35,Acute appendicitis NOS (disorder),,-6,13,8.9,30169,43,374,7,1.9,0.7,551|3146|3569|3576|4810|5054|5308,AVP|HMGB1|IL6|CXCL8|NHS|SERPINE1|PITX2,-4.9,0
1,-6,C0206620,M1,1,0,DisGeNET,35,"Lymphangioma, Cystic",,-6,13,8.9,30169,43,374,7,1.9,0.7,1144|3845|4593|5290|5781|5913|157570,CHRND|KRAS|MUSK|PIK3CA|PTPN11|RAPSN|ESCO2,-4.9,0
1,-6,C0848332,M1,1,0,DisGeNET,35,Spots on skin,,-6,13,8.9,30169,43,374,7,1.9,0.7,207|1029|3146|4868|6598|7157|7515,AKT1|CDKN2A|HMGB1|NPHS1|SMARCB1|TP53|XRCC1,-4.9,0
1,-6,C1456246,M1,1,0,DisGeNET,35,Bacteroides fragilis infection in conditions classified elsewhere and of unspecified site,,-6,13,8.9,30169,43,374,7,1.9,0.7,1161|1499|3075|3569|3576|4790|8864,ERCC8|CTNNB1|CFH|IL6|CXCL8|NFKB1|PER2,-4.9,0
1,-6,C0023529,M1,1,0,DisGeNET,35,"Leukomalacia, Periventricular",,-6,10,8.3,30169,62,374,8,2.1,0.75,2068|3569|3576|4851|5189|6648|7422|8289,ERCC2|IL6|CXCL8|NOTCH1|PEX1|SOD2|VEGFA|ARID1A,-4.9,0
1,-6,C0079740,M1,1,0,DisGeNET,35,High Grade Lymphoma (neoplasm),,-6,10,8.3,30169,62,374,8,2.1,0.75,595|596|999|1029|2052|4790|7157|11200,CCND1|BCL2|CDH1|CDKN2A|EPHX1|NFKB1|TP53|CHEK2,-4.9,0
1,-6,C0267941,M1,1,0,DisGeNET,35,"Pancreatitis, Acute Necrotizing",,-6,10,8.3,30169,62,374,8,2.1,0.75,240|3146|3569|4179|5054|5970|7040|7157,ALOX5|HMGB1|IL6|CD46|SERPINE1|RELA|TGFB1|TP53,-4.9,0
1,-6,C0694550,M1,1,0,DisGeNET,35,Recurrent pneumonia,,-6,10,8.3,30169,62,374,8,2.1,0.75,1302|1956|2212|4683|5351|5879|6774|7040,COL11A2|EGFR|FCGR2A|NBN|PLOD1|RAC1|STAT3|TGFB1,-4.9,0
1,-6,C0920563,M1,1,0,DisGeNET,35,Insulin Sensitivity,,-6,10,8.3,30169,62,374,8,2.1,0.75,367|1956|3630|3667|5295|5465|5728|6648,AR|EGFR|INS|IRS1|PIK3R1|PPARA|PTEN|SOD2,-4.9,0
1,-6,C3714619,M1,1,0,DisGeNET,35,Insulin resistance syndrome,,-6,10,8.3,30169,62,374,8,2.1,0.75,3630|3667|5054|5290|5291|5465|5728|10999,INS|IRS1|SERPINE1|PIK3CA|PIK3CB|PPARA|PTEN|SLC27A4,-4.9,0
1,-6,C0206081,M1,1,0,DisGeNET,35,Hyperandrogenism,,-6,7.5,7.5,30169,108,374,10,2.7,0.83,268|367|2353|3479|3569|3667|5290|5291|9611|147912,AMH|AR|FOS|IGF1|IL6|IRS1|PIK3CA|PIK3CB|NCOR1|SIX5,-4.9,0
1,-6,C0497552,M1,1,0,DisGeNET,35,Congenital neurologic anomalies,,-6,8.6,7.9,30169,84,374,9,2.4,0.79,2245|2263|2706|3576|4204|6567|6774|25782|161742,FGD1|FGFR2|GJB2|CXCL8|MECP2|SLC16A2|STAT3|RAB3GAP2|SPRED1,-4.9,0
1,-6,C0024408,M1,1,0,DisGeNET,35,Machado-Joseph Disease,,-6,6.6,7.3,30169,135,374,11,2.9,0.87,367|472|551|1387|3569|3659|6648|7054|7157|9342|146227,AR|ATM|AVP|CREBBP|IL6|IRF1|SOD2|TH|TP53|SNAP29|BEAN1,-4.9,0
1,-6,C0038271,M1,1,0,DisGeNET,35,Stereotyped Behavior,,-6,6.6,7.3,30169,135,374,11,2.9,0.87,1387|2033|2290|4204|5879|6535|6638|6899|8869|10743|79813,CREBBP|EP300|FOXG1|MECP2|RAC1|SLC6A8|SNRPN|TBX1|ST3GAL5|RAI1|EHMT1,-4.9,0
1,-6,C0023804,M1,1,0,DisGeNET,35,"Lipomatosis, Multiple Symmetrical",,-6,17,9.7,30169,28,374,6,1.6,0.65,596|2353|3845|5290|5291|5728,BCL2|FOS|KRAS|PIK3CA|PIK3CB|PTEN,-4.9,0
1,-6,C1332922,M1,1,0,DisGeNET,35,Cervical Squamous Intraepithelial Neoplasia,,-6,7.4,7.5,30169,109,374,10,2.7,0.83,1029|1956|2064|3146|3576|4292|7040|7157|7422|7504,CDKN2A|EGFR|ERBB2|HMGB1|CXCL8|MLH1|TGFB1|TP53|VEGFA|XK,-4.8,0
1,-6,C0015930,M1,1,0,DisGeNET,35,Fetal Distress,,-6,13,8.8,30169,44,374,7,1.9,0.7,3569|3784|4722|4723|4724|4728|374291,IL6|KCNQ1|NDUFS3|NDUFV1|NDUFS4|NDUFS8|NDUFS7,-4.8,0
1,-6,C0740345,M1,1,0,DisGeNET,35,Germ Cell Cancer,,-6,13,8.8,30169,44,374,7,1.9,0.7,701|1956|2067|2099|2249|3845|7157,BUB1B|EGFR|ERCC1|ESR1|FGF4|KRAS|TP53,-4.8,0
1,-6,C0748607,M1,1,0,DisGeNET,35,Recurrent seizure,,-6,13,8.8,30169,44,374,7,1.9,0.7,2668|3569|3736|3757|3784|5290|5291,GDNF|IL6|KCNA1|KCNH2|KCNQ1|PIK3CA|PIK3CB,-4.8,0
1,-6,C1836308,M1,1,0,DisGeNET,35,Generalized joint laxity,,-6,13,8.8,30169,44,374,7,1.9,0.7,1290|2260|3730|5189|5351|60675|113189,COL5A2|FGFR1|ANOS1|PEX1|PLOD1|PROK2|CHST14,-4.8,0
1,-6,C4721413,M1,1,0,DisGeNET,35,Juvenile angiofibroma,,-6,13,8.8,30169,44,374,7,1.9,0.7,25|1499|1950|2064|4292|7157|10499,ABL1|CTNNB1|EGF|ERBB2|MLH1|TP53|NCOA2,-4.8,0
1,-6,C0004245,M1,1,0,DisGeNET,35,Atrioventricular Block,,-6,10,8.2,30169,63,374,8,2.1,0.75,3757|3759|3784|5308|6330|6535|10021|51422,KCNH2|KCNJ2|KCNQ1|PITX2|SCN4B|SLC6A8|HCN4|PRKAG2,-4.8,0
1,-6,C0009714,M1,1,0,DisGeNET,35,"Hepatic Fibrosis, Congenital",,-6,10,8.2,30169,63,374,8,2.1,0.75,4851|7040|9657|23322|51057|54903|57545|91147,NOTCH1|TGFB1|IQCB1|RPGRIP1L|WDPCP|MKS1|CC2D2A|TMEM67,-4.8,0
1,-6,C0014599,M1,1,0,DisGeNET,35,Epithelial hyperplasia,,-6,10,8.2,30169,63,374,8,2.1,0.75,672|1432|1499|2064|3845|5594|5599|7157,BRCA1|MAPK14|CTNNB1|ERBB2|KRAS|MAPK1|MAPK8|TP53,-4.8,0
1,-6,C0034543,M1,1,0,DisGeNET,35,Radicular Cyst,,-6,10,8.2,30169,63,374,8,2.1,0.75,596|999|3569|3576|4982|7040|7157|7422,BCL2|CDH1|IL6|CXCL8|TNFRSF11B|TGFB1|TP53|VEGFA,-4.8,0
1,-6,C0340044,M1,1,0,DisGeNET,35,Acute exacerbation of chronic obstructive airways disease,,-6,10,8.2,30169,63,374,8,2.1,0.75,551|1287|2214|3569|3576|5290|5291|81031,AVP|COL4A5|FCGR3A|IL6|CXCL8|PIK3CA|PIK3CB|SLC2A10,-4.8,0
1,-6,C0021367,M1,1,0,DisGeNET,35,Mammary Ductal Carcinoma,,-6,25,11,30169,16,374,5,1.3,0.59,999|2064|2099|6648|7157,CDH1|ERBB2|ESR1|SOD2|TP53,-4.8,0
1,-6,C1263023,M1,1,0,DisGeNET,35,Macroorchidism,,-6,25,11,30169,16,374,5,1.3,0.59,207|4204|4763|5728|170302,AKT1|MECP2|NF1|PTEN|ARX,-4.8,0
1,-6,C1704273,M1,1,0,DisGeNET,35,Endometrial Polyp,,-6,25,11,30169,16,374,5,1.3,0.59,596|1499|3479|7157|7422,BCL2|CTNNB1|IGF1|TP53|VEGFA,-4.8,0
1,-6,C2228039,M1,1,0,DisGeNET,35,Ankle weakness,,-6,25,11,30169,16,374,5,1.3,0.59,1144|1145|4038|4593|5913,CHRND|CHRNE|LRP4|MUSK|RAPSN,-4.8,0
1,-6,C3279725,M1,1,0,DisGeNET,35,Hip flexor weakness,,-6,25,11,30169,16,374,5,1.3,0.59,1144|1145|4038|4593|5913,CHRND|CHRNE|LRP4|MUSK|RAPSN,-4.8,0
1,-6,C3805839,M1,1,0,DisGeNET,35,Central hypoventilation,,-6,25,11,30169,16,374,5,1.3,0.59,429|1908|2668|4204|6834,ASCL1|EDN3|GDNF|MECP2|SURF1,-4.8,0
1,-6,C4021976,M1,1,0,DisGeNET,35,Abnormality of the lymphatic system,,-6,25,11,30169,16,374,5,1.3,0.59,1019|1029|4763|5290|54345,CDK4|CDKN2A|NF1|PIK3CA|SOX18,-4.8,0
1,-6,C0039263,M1,1,0,DisGeNET,35,Takayasu Arteritis,,-6,6.5,7.2,30169,136,374,11,2.9,0.87,2099|2212|2214|3146|3569|3576|3717|5054|6774|7422|80781,ESR1|FCGR2A|FCGR3A|HMGB1|IL6|CXCL8|JAK2|SERPINE1|STAT3|VEGFA|COL18A1,-4.8,0
1,-5.9,C0014335,M1,1,0,DisGeNET,35,Enteritis,,-5.9,8.5,7.8,30169,85,374,9,2.4,0.79,841|1432|2353|3075|3569|3576|3725|5054|5594,CASP8|MAPK14|FOS|CFH|IL6|CXCL8|JUN|SERPINE1|MAPK1,-4.8,0
1,-5.9,C0278721,M1,1,0,DisGeNET,35,Adult Lymphoblastic Lymphoma,,-5.9,8.5,7.8,30169,85,374,9,2.4,0.79,595|596|1017|1029|2260|3717|4851|5728|7157,CCND1|BCL2|CDK2|CDKN2A|FGFR1|JAK2|NOTCH1|PTEN|TP53,-4.8,0
1,-5.9,C0279525,M1,1,0,DisGeNET,35,Childhood Lymphoblastic Lymphoma,,-5.9,8.5,7.8,30169,85,374,9,2.4,0.79,595|596|1017|1029|2260|3717|4851|5728|7157,CCND1|BCL2|CDK2|CDKN2A|FGFR1|JAK2|NOTCH1|PTEN|TP53,-4.8,0
1,-5.9,C1839829,M1,1,0,DisGeNET,35,Short distal phalanx of finger,,-5.9,8.5,7.8,30169,85,374,9,2.4,0.79,2121|2317|4256|4851|4853|5594|6598|6605|8289,EVC|FLNB|MGP|NOTCH1|NOTCH2|MAPK1|SMARCB1|SMARCE1|ARID1A,-4.8,0
1,-5.9,C0033581,M1,1,0,DisGeNET,35,prostatitis,,-5.9,8.4,7.7,30169,86,374,9,2.4,0.79,326|367|1499|2099|3569|3576|4868|7040|7422,AIRE|AR|CTNNB1|ESR1|IL6|CXCL8|NPHS1|TGFB1|VEGFA,-4.8,0
1,-5.9,C0494261,M1,1,0,DisGeNET,35,Combined immunodeficiency,,-5.9,8.4,7.7,30169,86,374,9,2.4,0.79,701|998|2068|3932|3981|4790|5295|5880|5993,BUB1B|CDC42|ERCC2|LCK|LIG4|NFKB1|PIK3R1|RAC2|RFX5,-4.8,0
1,-5.9,C0879615,M1,1,0,DisGeNET,35,Stromal Neoplasm,,-5.9,8.4,7.7,30169,86,374,9,2.4,0.79,367|596|1499|1956|4072|4982|7040|7157|7422,AR|BCL2|CTNNB1|EGFR|EPCAM|TNFRSF11B|TGFB1|TP53|VEGFA,-4.8,0
1,-5.9,C0014522,M1,1,0,DisGeNET,35,Epidermodysplasia Verruciformis,,-5.9,10,8.1,30169,64,374,8,2.1,0.75,1029|2064|2214|3932|5728|7157|7422|91252,CDKN2A|ERBB2|FCGR3A|LCK|PTEN|TP53|VEGFA|SLC39A13,-4.8,0
1,-5.9,C0085859,M1,1,0,DisGeNET,35,Polyglandular Type I Autoimmune Syndrome,,-5.9,10,8.1,30169,64,374,8,2.1,0.75,326|2214|2625|3569|3630|6899|6905|7054,AIRE|FCGR3A|GATA3|IL6|INS|TBX1|TBCE|TH,-4.8,0
1,-5.9,C0004941,M1,1,0,DisGeNET,35,Behavioral Symptoms,,-5.9,13,8.7,30169,45,374,7,1.9,0.7,207|1103|2260|2317|3569|9531|10468,AKT1|CHAT|FGFR1|FLNB|IL6|BAG3|FST,-4.8,0
1,-5.9,C1135161,M1,1,0,DisGeNET,35,Stage 4S neuroblastoma,,-5.9,13,8.7,30169,45,374,7,1.9,0.7,595|596|841|3569|4763|7054|7422,CCND1|BCL2|CASP8|IL6|NF1|TH|VEGFA,-4.8,0
1,-5.9,C0026267,M1,1,0,DisGeNET,35,Mitral Valve Prolapse Syndrome,,-5.9,7.3,7.4,30169,111,374,10,2.7,0.83,1290|2200|3569|3845|4982|5351|5781|6125|7040|285590,COL5A2|FBN1|IL6|KRAS|TNFRSF11B|PLOD1|PTPN11|RPL5|TGFB1|SH3PXD2B,-4.8,0
1,-5.9,C4024896,M1,1,0,DisGeNET,35,Motor neuron atrophy,,-5.9,6.4,7.2,30169,138,374,11,2.9,0.87,367|596|2668|3479|4194|5290|5291|6638|7157|7422|55131,AR|BCL2|GDNF|IGF1|MDM4|PIK3CA|PIK3CB|SNRPN|TP53|VEGFA|RBM28,-4.8,0
1,-5.9,C0017097,M1,1,0,DisGeNET,35,Gardner Syndrome,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,1499|4179|4292|5054|6559|6598,CTNNB1|CD46|MLH1|SERPINE1|SLC12A3|SMARCB1,-4.8,0
1,-5.9,C0156312,M1,1,0,DisGeNET,35,Atrophy of testis,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,367|3251|3479|3730|7157|7466,AR|HPRT1|IGF1|ANOS1|TP53|WFS1,-4.8,0
1,-5.9,C0238093,M1,1,0,DisGeNET,35,Stenosis of duodenum,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,672|675|5888|5889|79728|83990,BRCA1|BRCA2|RAD51|RAD51C|PALB2|BRIP1,-4.8,0
1,-5.9,C0275544,M1,1,0,DisGeNET,35,Congenital infectious disease,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,2706|3569|3576|4179|11277|55640,GJB2|IL6|CXCL8|CD46|TREX1|FLVCR2,-4.8,0
1,-5.9,C0280790,M1,1,0,DisGeNET,35,Adult Anaplastic Oligodendroglioma,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|1029|1956|4194|5728|7157,BCL2|CDKN2A|EGFR|MDM4|PTEN|TP53,-4.8,0
1,-5.9,C0346210,M1,1,0,DisGeNET,35,Vulval intraepithelial neoplasia,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,207|595|1029|2625|5290|7157,AKT1|CCND1|CDKN2A|GATA3|PIK3CA|TP53,-4.8,0
1,-5.9,C0677865,M1,1,0,DisGeNET,35,Brain Stem Glioma,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|1499|1956|2260|5290|7157,BCL2|CTNNB1|EGFR|FGFR1|PIK3CA|TP53,-4.8,0
1,-5.9,C0741796,M1,1,0,DisGeNET,35,Recurrent bronchitis,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,472|4256|4683|4790|6891|6892,ATM|MGP|NBN|NFKB1|TAP2|TAPBP,-4.8,0
1,-5.9,C0751262,M1,1,0,DisGeNET,35,Adult Learning Disorders,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|4204|4763|5447|7054|7422,BCL2|MECP2|NF1|POR|TH|VEGFA,-4.8,0
1,-5.9,C0751263,M1,1,0,DisGeNET,35,Learning Disturbance,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|4204|4763|5447|7054|7422,BCL2|MECP2|NF1|POR|TH|VEGFA,-4.8,0
1,-5.9,C0878675,M1,1,0,DisGeNET,35,Erdheim-Chester Disease,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,207|367|5290|5291|5594|7422,AKT1|AR|PIK3CA|PIK3CB|MAPK1|VEGFA,-4.8,0
1,-5.9,C1275808,M1,1,0,DisGeNET,35,Congenital central hypoventilation,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,429|1287|1387|1908|2668|81031,ASCL1|COL4A5|CREBBP|EDN3|GDNF|SLC2A10,-4.8,0
1,-5.9,C1330966,M1,1,0,DisGeNET,35,Developmental Academic Disorder,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|4204|4763|5447|7054|7422,BCL2|MECP2|NF1|POR|TH|VEGFA,-4.8,0
1,-5.9,C1332943,M1,1,0,DisGeNET,35,Childhood Anaplastic Oligodendroglioma,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,596|1029|1956|4194|5728|7157,BCL2|CDKN2A|EGFR|MDM4|PTEN|TP53,-4.8,0
1,-5.9,C1839798,M1,1,0,DisGeNET,35,Long nose,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,25|2263|4683|4853|5426|54345,ABL1|FGFR2|NBN|NOTCH2|POLE|SOX18,-4.8,0
1,-5.9,C1849699,M1,1,0,DisGeNET,35,Progesterone Resistance,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,207|1027|3845|5728|5781|8289,AKT1|CDKN1B|KRAS|PTEN|PTPN11|ARID1A,-4.8,0
