_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-10.861372025778124,M288,M1,1,0,Canonical Pathways,11,PID HES HEY PATHWAY,,-10.861372025778124,18.4859068627451,13.583492659006218,30169,48,374,11,2.9411764705882355,0.8736595967441245,367|429|1027|1387|2033|3717|4851|5925|5932|6774|9611,AR|ASCL1|CDKN1B|CREBBP|EP300|JAK2|NOTCH1|RB1|RBBP8|STAT3|NCOR1,-9.038706452843302,0,59.0,0.0,0.0,-13.675483644784556,18.51345664942579,
1,-10.842561156541949,GO:0008022,M1,1,0,GO Molecular Functions,21,protein C-terminus binding,,-10.842561156541949,8.02201081336603,10.616085220804507,30169,181,374,18,4.81283422459893,1.1067610029318684,25|675|1499|2033|2064|2067|2068|3717|3932|3981|4361|5189|5888|6714|7153|9409|10413|25836,ABL1|BRCA2|CTNNB1|EP300|ERBB2|ERCC1|ERCC2|JAK2|LCK|LIG4|MRE11|PEX1|RAD51|SRC|TOP2A|PEX16|YAP1|NIPBL,-9.02066356697596,0,94.0,1.0,1.0,-10.842561156541949,8.02201081336603,
1,-10.838274262799581,R-HSA-6804757,M1,1,0,Reactome Gene Sets,6,Regulation of TP53 Degradation,,-10.838274262799581,22.40715983363042,14.398806060770024,30169,36,374,10,2.6737967914438503,0.8341483374257118,207|472|1017|1029|4194|5170|5518|7157|10000|11200,AKT1|ATM|CDK2|CDKN2A|MDM4|PDPK1|PPP2R1A|TP53|AKT3|CHEK2,-9.017143300938226,0,44.0,0.0,0.0,-15.335856361798708,35.29127673796791,
1,-10.820434722871127,GO:1902495,M1,1,0,GO Cellular Components,20,transmembrane transporter complex,,-10.820434722871127,5.320961438065272,9.484230707481377,30169,379,374,25,6.684491978609626,1.2914432137969554,617|783|1144|1145|1187|1188|3736|3753|3757|3759|3784|4695|4722|4723|4724|4728|6330|6338|6340|7439|9992|10021|55800|196527|374291,BCS1L|CACNB2|CHRND|CHRNE|CLCNKA|CLCNKB|KCNA1|KCNE1|KCNH2|KCNJ2|KCNQ1|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|SCN4B|SCNN1B|SCNN1G|BEST1|KCNE2|HCN4|SCN3B|ANO6|NDUFS7,-9.000069037827885,0,51.0,0.0,0.0,-14.648323569468701,44.81431966726084,
1,-10.7997855510655,GO:2001234,M1,1,0,GO Biological Processes,19,negative regulation of apoptotic signaling pathway,19_GO:0023052 signaling,-10.7997855510655,6.924100892795667,10.170466829032044,30169,233,374,20,5.347593582887701,1.1633468695678133,207|367|551|596|672|1499|2138|2668|2950|3479|3630|4722|5054|5291|5925|5970|6648|6714|7466|10413,AKT1|AR|AVP|BCL2|BRCA1|CTNNB1|EYA1|GDNF|GSTP1|IGF1|INS|NDUFS3|SERPINE1|PIK3CB|RB1|RELA|SOD2|SRC|WFS1|YAP1,-8.98018379670631,0,63.0,0.0,0.0,-13.405665966276263,12.2752266914671,
1,-10.787824900493053,R-HSA-1227990,M1,1,0,Reactome Gene Sets,6,Signaling by ERBB2 in Cancer,,-10.787824900493053,27.922768408062527,15.386878289071433,30169,26,374,9,2.406417112299465,0.792428859324156,1950|1956|2064|2065|2885|3845|5290|5295|5335,EGF|EGFR|ERBB2|ERBB3|GRB2|KRAS|PIK3CA|PIK3R1|PLCG1,-8.968985735411284,0,37.0,0.0,0.0,-16.25126633247231,80.66577540106952,
1,-10.777622511846229,GO:0007605,M1,1,0,GO Biological Processes,19,sensory perception of sound,19_GO:0032501 multicellular organismal process,-10.777622511846229,8.624642652944539,10.79996690405794,30169,159,374,17,4.545454545454546,1.0770879456054703,950|1027|1302|2138|2706|3753|3784|4647|5172|6899|7054|7401|7466|8195|10083|25836|124590,SCARB2|CDKN1B|COL11A2|EYA1|GJB2|KCNE1|KCNQ1|MYO7A|SLC26A4|TBX1|TH|CLRN1|WFS1|MKKS|USH1C|NIPBL|USH1G,-8.959544599337816,0,74.0,0.0,0.0,-12.24212781627578,46.09472880061116,
1,-10.756223269554162,R-HSA-168142,M1,1,0,Reactome Gene Sets,6,Toll Like Receptor 10 (TLR10) Cascade,,-10.756223269554162,11.642483047577043,11.762104776340111,30169,97,374,14,3.7433155080213902,0.9815396884072345,841|1432|2353|3146|3725|4214|4790|5518|5528|5594|5599|5970|6416|7157,CASP8|MAPK14|FOS|HMGB1|JUN|MAP3K1|NFKB1|PPP2R1A|PPP2R5D|MAPK1|MAPK8|RELA|MAP2K4|TP53,-8.941177093489532,0,30.0,0.0,0.0,-18.23970813848852,40.332887700534755,
1,-10.756223269554162,R-HSA-168176,M1,1,0,Reactome Gene Sets,6,Toll Like Receptor 5 (TLR5) Cascade,,-10.756223269554162,11.642483047577043,11.762104776340111,30169,97,374,14,3.7433155080213902,0.9815396884072345,841|1432|2353|3146|3725|4214|4790|5518|5528|5594|5599|5970|6416|7157,CASP8|MAPK14|FOS|HMGB1|JUN|MAP3K1|NFKB1|PPP2R1A|PPP2R5D|MAPK1|MAPK8|RELA|MAP2K4|TP53,-8.941177093489532,0,30.0,0.0,0.0,-18.23970813848852,40.332887700534755,
1,-10.756223269554162,R-HSA-5693607,M1,1,0,Reactome Gene Sets,6,Processing of DNA double-strand break ends,,-10.756223269554162,11.642483047577043,11.762104776340111,30169,97,374,14,3.7433155080213902,0.9815396884072345,472|545|580|641|672|1017|4361|4683|5932|6117|6119|7156|9025|83990,ATM|ATR|BARD1|BLM|BRCA1|CDK2|MRE11|NBN|RBBP8|RPA1|RPA3|TOP3A|RNF8|BRIP1,-8.941177093489532,0,3.0,0.0,0.0,-30.879424893023582,67.22147950089126,
1,-10.756223269554162,R-HSA-975871,M1,1,0,Reactome Gene Sets,6,MyD88 cascade initiated on plasma membrane,,-10.756223269554162,11.642483047577043,11.762104776340111,30169,97,374,14,3.7433155080213902,0.9815396884072345,841|1432|2353|3146|3725|4214|4790|5518|5528|5594|5599|5970|6416|7157,CASP8|MAPK14|FOS|HMGB1|JUN|MAP3K1|NFKB1|PPP2R1A|PPP2R5D|MAPK1|MAPK8|RELA|MAP2K4|TP53,-8.941177093489532,0,30.0,0.0,0.0,-18.23970813848852,40.332887700534755,
1,-10.706219757073626,R-HSA-6806003,M1,1,0,Reactome Gene Sets,6,Regulation of TP53 Expression and Degradation,,-10.706219757073626,21.801560919207976,14.184700604033125,30169,37,374,10,2.6737967914438503,0.8341483374257118,207|472|1017|1029|4194|5170|5518|7157|10000|11200,AKT1|ATM|CDK2|CDKN2A|MDM4|PDPK1|PPP2R1A|TP53|AKT3|CHEK2,-8.891928219742576,0,44.0,0.0,0.0,-15.335856361798708,35.29127673796791,
1,-10.697873552272448,hsa05010,M1,1,0,KEGG Pathway,24,Alzheimer disease,,-10.697873552272448,5.25167808600713,9.394302717282825,30169,384,374,25,6.684491978609626,1.2914432137969554,207|841|1499|3569|3630|3667|3845|4695|4722|4723|4724|4728|4790|5290|5291|5295|5296|5594|5599|5970|8503|10000|81027|91252|374291,AKT1|CASP8|CTNNB1|IL6|INS|IRS1|KRAS|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|NFKB1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|MAPK8|RELA|PIK3R3|AKT3|TUBB1|SLC39A13|NDUFS7,-8.884335344673918,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.691864555252026,GO:0006625,M1,1,0,GO Biological Processes,19,protein targeting to peroxisome,19_GO:0051179 localization,-10.691864555252026,35.85145573380868,16.570807845201422,30169,18,374,8,2.1390374331550803,0.7481318304698829,5189|5192|5194|5195|5824|5828|8504|9409,PEX1|PEX10|PEX13|PEX14|PEX19|PEX2|PEX3|PEX16,-8.880578528060703,0,49.0,0.0,0.0,-14.754646936313744,37.230357877416694,
1,-10.691864555252026,GO:0072662,M1,1,0,GO Biological Processes,19,protein localization to peroxisome,19_GO:0051179 localization,-10.691864555252026,35.85145573380868,16.570807845201422,30169,18,374,8,2.1390374331550803,0.7481318304698829,5189|5192|5194|5195|5824|5828|8504|9409,PEX1|PEX10|PEX13|PEX14|PEX19|PEX2|PEX3|PEX16,-8.880578528060703,0,49.0,0.0,0.0,-14.754646936313744,37.230357877416694,
1,-10.691864555252026,GO:0072663,M1,1,0,GO Biological Processes,19,establishment of protein localization to peroxisome,19_GO:0051179 localization,-10.691864555252026,35.85145573380868,16.570807845201422,30169,18,374,8,2.1390374331550803,0.7481318304698829,5189|5192|5194|5195|5824|5828|8504|9409,PEX1|PEX10|PEX13|PEX14|PEX19|PEX2|PEX3|PEX16,-8.880578528060703,0,49.0,0.0,0.0,-14.754646936313744,37.230357877416694,
1,-10.674698125985365,GO:1903829,M1,1,0,GO Biological Processes,19,positive regulation of protein localization,19_GO:0051179 localization,-10.674698125985365,4.829214935319019,9.179638776446803,30169,451,374,27,7.219251336898396,1.338256052316938,207|999|1432|1950|1956|2064|2534|2746|3479|3630|3717|4038|5170|5295|5296|5599|5880|6714|7040|9531|10413|23171|23400|25937|26354|51574|89781,AKT1|CDH1|MAPK14|EGF|EGFR|ERBB2|FYN|GLUD1|IGF1|INS|JAK2|LRP4|PDPK1|PIK3R1|PIK3R2|MAPK8|RAC2|SRC|TGFB1|BAG3|YAP1|GPD1L|ATP13A2|WWTR1|GNL3|LARP7|HPS4,-8.864160237621435,0,66.0,0.0,0.0,-13.045539877392239,14.116510695187165,
1,-10.67149951232071,R-HSA-69620,M1,1,0,Reactome Gene Sets,6,Cell Cycle Checkpoints,,-10.67149951232071,6.0568159004216024,9.745117807351534,30169,293,374,22,5.882352941176471,1.2166769176353394,472|545|580|641|672|701|1017|1027|1029|4194|4361|4683|5518|5528|5932|6117|6119|7156|7157|9025|11200|83990,ATM|ATR|BARD1|BLM|BRCA1|BUB1B|CDK2|CDKN1B|CDKN2A|MDM4|MRE11|NBN|PPP2R1A|PPP2R5D|RBBP8|RPA1|RPA3|TOP3A|TP53|RNF8|CHEK2|BRIP1,-8.861708476216336,0,3.0,0.0,0.0,-30.879424893023582,67.22147950089126,
1,-10.66565510508627,M12313,M1,1,0,Chemical And Genetic Perturbations,13,KOKKINAKIS METHIONINE DEPRIVATION 96HR UP,,-10.66565510508627,10.25412399166138,11.28454933139882,30169,118,374,15,4.010695187165775,1.0145780224913807,25|672|1027|1387|2064|2067|2260|2950|3569|3576|3725|4214|5728|7157|64065,ABL1|BRCA1|CDKN1B|CREBBP|ERBB2|ERCC1|FGFR1|GSTP1|IL6|CXCL8|JUN|MAP3K1|PTEN|TP53|PERP,-8.857353931444408,0,75.0,0.0,0.0,-12.212673129059688,10.548601398601399,
1,-10.66565510508627,M15305,M1,1,0,Chemical And Genetic Perturbations,13,PUJANA BRCA CENTERED NETWORK,,-10.66565510508627,10.25412399166138,11.28454933139882,30169,118,374,15,4.010695187165775,1.0145780224913807,472|641|672|675|4361|5426|5889|5925|5932|5965|6117|6240|7153|11200|79621,ATM|BLM|BRCA1|BRCA2|MRE11|POLE|RAD51C|RB1|RBBP8|RECQL|RPA1|RRM1|TOP2A|CHEK2|RNASEH2B,-8.857353931444408,0,3.0,0.0,0.0,-30.879424893023582,67.22147950089126,
1,-10.646742472889262,GO:0002694,M1,1,0,GO Biological Processes,19,regulation of leukocyte activation,19_GO:0002376 immune system process,-10.646742472889262,3.9730904302019314,8.719252194766534,30169,670,374,33,8.823529411764707,1.466650910329575,25|207|472|596|1075|1499|2064|2214|2534|2625|3146|3479|3569|3659|3717|3932|4179|4292|5170|5290|5728|5781|5880|6598|6605|6714|7040|8289|8546|11005|11277|23529|388552,ABL1|AKT1|ATM|BCL2|CTSC|CTNNB1|ERBB2|FCGR3A|FYN|GATA3|HMGB1|IGF1|IL6|IRF1|JAK2|LCK|CD46|MLH1|PDPK1|PIK3CA|PTEN|PTPN11|RAC2|SMARCB1|SMARCE1|SRC|TGFB1|ARID1A|AP3B1|SPINK5|TREX1|CLCF1|BLOC1S3,-8.839184318217182,0,62.0,0.0,0.0,-13.594530873921707,14.519839572192513,
1,-10.643411691990721,GO:0006109,M1,1,0,GO Biological Processes,19,regulation of carbohydrate metabolic process,19_GO:0008152 metabolic process,-10.643411691990721,7.806365361393825,10.432095489387587,30169,186,374,18,4.81283422459893,1.1067610029318684,207|950|1950|2033|3479|3630|3667|4790|5465|6714|6774|7040|7157|8850|9611|10499|11277|51422,AKT1|SCARB2|EGF|EP300|IGF1|INS|IRS1|NFKB1|PPARA|SRC|STAT3|TGFB1|TP53|KAT2B|NCOR1|NCOA2|TREX1|PRKAG2,-8.83659528725455,0,95.0,1.0,1.0,-10.643411691990721,23.725228059138093,
1,-10.632774570204258,GO:0010389,M1,1,0,GO Biological Processes,19,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-10.632774570204258,11.407281369848214,11.620519543251667,30169,99,374,14,3.7433155080213902,0.9815396884072345,472|580|595|641|672|1017|1019|4204|4361|4683|5889|5932|6240|79621,ATM|BARD1|CCND1|BLM|BRCA1|CDK2|CDK4|MECP2|MRE11|NBN|RAD51C|RBBP8|RRM1|RNASEH2B,-8.828164194353626,0,13.0,0.0,0.0,-22.72795988226468,53.777183600713016,
1,-10.632762920320785,GO:0022404,M1,1,0,GO Biological Processes,19,molting cycle process,19_GO:0032501 multicellular organismal process,-10.632762920320785,12.946359014986466,12.061984811918192,30169,81,374,13,3.4759358288770055,0.9471480594539335,596|1499|1747|1956|2068|2263|4038|4763|4851|5970|10468|50814|54345,BCL2|CTNNB1|DLX3|EGFR|ERCC2|FGFR2|LRP4|NF1|NOTCH1|RELA|FST|NSDHL|SOX18,-8.828164194353626,0,40.0,0.0,0.0,-15.472342397437231,15.612730722787648,
1,-10.632762920320785,GO:0022405,M1,1,0,GO Biological Processes,19,hair cycle process,19_GO:0032501 multicellular organismal process,-10.632762920320785,12.946359014986466,12.061984811918192,30169,81,374,13,3.4759358288770055,0.9471480594539335,596|1499|1747|1956|2068|2263|4038|4763|4851|5970|10468|50814|54345,BCL2|CTNNB1|DLX3|EGFR|ERCC2|FGFR2|LRP4|NF1|NOTCH1|RELA|FST|NSDHL|SOX18,-8.828164194353626,0,40.0,0.0,0.0,-15.472342397437231,15.612730722787648,
1,-10.616483161905313,M1718,M1,1,0,Canonical Pathways,11,SIG IL4RECEPTOR IN B LYPHOCYTES,,-10.616483161905313,26.888591800356508,15.077927232987554,30169,27,374,9,2.406417112299465,0.792428859324156,207|596|2885|3667|5170|5290|5295|5594|10000,AKT1|BCL2|GRB2|IRS1|PDPK1|PIK3CA|PIK3R1|MAPK1|AKT3,-8.813356622032307,0,32.0,0.0,0.0,-17.363437186701045,36.66626154594069,
1,-10.616483161905313,R-HSA-201556,M1,1,0,Reactome Gene Sets,6,Signaling by ALK,,-10.616483161905313,26.888591800356508,15.077927232987554,30169,27,374,9,2.406417112299465,0.792428859324156,2033|3667|5290|5291|5295|5296|5335|6714|6774,EP300|IRS1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|PLCG1|SRC|STAT3,-8.813356622032307,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.612007919738762,WP4787,M1,1,0,WikiPathways,27,Osteoblast differentiation and related diseases,,-10.612007919738762,10.167954882487754,11.2269315766836,30169,119,374,15,4.010695187165775,1.0145780224913807,1432|1499|2248|2249|2260|2263|4851|4853|5290|5291|5295|5296|5594|5599|8503,MAPK14|CTNNB1|FGF3|FGF4|FGFR1|FGFR2|NOTCH1|NOTCH2|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|MAPK8|PIK3R3,-8.809615605707421,0,32.0,0.0,0.0,-17.363437186701045,36.66626154594069,
1,-10.607907348865082,M279,M1,1,0,Canonical Pathways,11,PID RB 1PATHWAY,,-10.607907348865082,14.892143150966678,12.561780239215723,30169,65,374,12,3.2085561497326203,0.9112499237579466,25|595|1017|1019|1027|1029|1387|1432|2033|3725|5925|6598,ABL1|CCND1|CDK2|CDK4|CDKN1B|CDKN2A|CREBBP|MAPK14|EP300|JUN|RB1|SMARCB1,-8.806248021475083,0,13.0,0.0,0.0,-22.72795988226468,53.777183600713016,
1,-10.578377326799208,R-HSA-9607240,M1,1,0,Reactome Gene Sets,6,FLT3 Signaling,,-10.578377326799208,21.227835631860398,13.978861676085186,30169,38,374,10,2.6737967914438503,0.8341483374257118,207|1027|2534|2885|3845|3932|5290|5295|5781|10000,AKT1|CDKN1B|FYN|GRB2|KRAS|LCK|PIK3CA|PIK3R1|PTPN11|AKT3,-8.77744975102614,0,32.0,0.0,0.0,-17.363437186701045,36.66626154594069,
1,-10.562642981276037,GO:0042475,M1,1,0,GO Biological Processes,19,odontogenesis of dentin-containing tooth,19_GO:0032502 developmental process,-10.562642981276037,12.788476587974436,11.976020601219345,30169,82,374,13,3.4759358288770055,0.9471480594539335,1499|1747|2249|4038|4771|5054|5465|5818|6899|10468|26504|56975|64065,CTNNB1|DLX3|FGF4|LRP4|NF2|SERPINE1|PPARA|NECTIN1|TBX1|FST|CNNM4|FAM20C|PERP,-8.763175220262012,0,83.0,0.0,0.0,-11.438260442986355,28.80920550038197,
1,-10.562642981276037,hsa04146,M1,1,0,KEGG Pathway,24,Peroxisome,,-10.562642981276037,12.788476587974436,11.976020601219345,30169,82,374,13,3.4759358288770055,0.9471480594539335,30|570|4358|5189|5192|5194|5195|5824|5825|5828|6648|8504|9409,ACAA1|BAAT|MPV17|PEX1|PEX10|PEX13|PEX14|PEX19|ABCD3|PEX2|SOD2|PEX3|PEX16,-8.763175220262012,0,49.0,0.0,0.0,-14.754646936313744,37.230357877416694,
1,-10.556646204506016,GO:0036293,M1,1,0,GO Biological Processes,19,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-10.556646204506016,5.9752426223014465,9.653786828337822,30169,297,374,22,5.882352941176471,1.2166769176353394,207|472|596|1027|1387|2033|2353|4194|4204|4763|4851|5351|5352|5465|5728|6648|6714|7054|7157|7422|7515|83990,AKT1|ATM|BCL2|CDKN1B|CREBBP|EP300|FOS|MDM4|MECP2|NF1|NOTCH1|PLOD1|PLOD2|PPARA|PTEN|SOD2|SRC|TH|TP53|VEGFA|XRCC1|BRIP1,-8.757906514881125,0,96.0,1.0,1.0,-10.556646204506016,6.11947261663286,
1,-10.551971786839992,M7955,M1,1,0,Canonical Pathways,11,SIG INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES,,-10.551971786839992,17.39850057670127,13.131475536589859,30169,51,374,11,2.9411764705882355,0.8736595967441245,207|998|1029|2885|3667|5170|5290|5295|5594|5728|10000,AKT1|CDC42|CDKN2A|GRB2|IRS1|PDPK1|PIK3CA|PIK3R1|MAPK1|PTEN|AKT3,-8.753958950074143,0,32.0,0.0,0.0,-17.363437186701045,36.66626154594069,
1,-10.526930098490599,GO:0042113,M1,1,0,GO Biological Processes,19,B cell activation,19_GO:0002376 immune system process,-10.526930098490599,7.682454800101859,10.32496251544366,30169,189,374,18,4.81283422459893,1.1067610029318684,25|472|596|841|2033|2067|3569|3981|4292|4683|4853|5295|5296|5728|7157|8503|9025|23529,ABL1|ATM|BCL2|CASP8|EP300|ERCC1|IL6|LIG4|MLH1|NBN|NOTCH2|PIK3R1|PIK3R2|PTEN|TP53|PIK3R3|RNF8|CLCF1,-8.729746707042759,0,8.0,0.0,0.0,-26.691591904259216,7.682454800101859,
1,-10.526289345633018,hsa04936,M1,1,0,KEGG Pathway,24,Alcoholic liver disease,,-10.526289345633018,9.089101453641636,10.824948740336735,30169,142,374,16,4.278074866310161,1.046391254712692,207|224|595|841|1432|1499|3569|3576|4790|5465|5599|5970|6416|9663|10000|51422,AKT1|ALDH3A2|CCND1|CASP8|MAPK14|CTNNB1|IL6|CXCL8|NFKB1|PPARA|MAPK8|RELA|MAP2K4|LPIN2|AKT3|PRKAG2,-8.729746707042759,0,33.0,0.0,0.0,-17.317826814292417,26.888591800356508,
1,-10.52558625579428,WP3680,M1,1,0,WikiPathways,27,Physico-chemical features and toxicity-associated pathways,,-10.52558625579428,14.666504618376274,12.452653299130672,30169,66,374,12,3.2085561497326203,0.9112499237579466,207|1027|1499|1956|2064|2885|3725|5335|5594|5599|6416|6714,AKT1|CDKN1B|CTNNB1|EGFR|ERBB2|GRB2|JUN|PLCG1|MAPK1|MAPK8|MAP2K4|SRC,-8.729746707042759,0,47.0,0.0,0.0,-14.905296934624927,14.666504618376274,
1,-10.506269053284134,WP4549,M1,1,0,WikiPathways,27,Fragile X syndrome,,-10.506269053284134,9.999889512529279,11.113719812897868,30169,121,374,15,4.010695187165775,1.0145780224913807,207|224|1029|2534|2885|3845|4204|4763|5291|5335|5594|5728|5781|5825|6714,AKT1|ALDH3A2|CDKN2A|FYN|GRB2|KRAS|MECP2|NF1|PIK3CB|PLCG1|MAPK1|PTEN|PTPN11|ABCD3|SRC,-8.711872344670024,0,97.0,1.0,1.0,-10.506269053284134,33.61073975044563,
1,-10.506269053284134,hsa04152,M1,1,0,KEGG Pathway,24,AMPK signaling pathway,,-10.506269053284134,9.999889512529279,11.113719812897868,30169,121,374,15,4.010695187165775,1.0145780224913807,207|595|3479|3630|3667|5170|5290|5291|5295|5296|5518|5528|8503|10000|51422,AKT1|CCND1|IGF1|INS|IRS1|PDPK1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|PPP2R1A|PPP2R5D|PIK3R3|AKT3|PRKAG2,-8.711872344670024,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.495561993377178,R-HSA-9673767,M1,1,0,Reactome Gene Sets,6,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",,-10.495561993377178,47.055035650623886,17.87767524019181,30169,12,374,7,1.8716577540106951,0.7007686243314427,2885|3845|5290|5291|5295|5296|6774,GRB2|KRAS|PIK3CA|PIK3CB|PIK3R1|PIK3R2|STAT3,-8.702603347275385,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.495561993377178,R-HSA-9673770,M1,1,0,Reactome Gene Sets,6,Signaling by PDGFRA extracellular domain mutants,,-10.495561993377178,47.055035650623886,17.87767524019181,30169,12,374,7,1.8716577540106951,0.7007686243314427,2885|3845|5290|5291|5295|5296|6774,GRB2|KRAS|PIK3CA|PIK3CB|PIK3R1|PIK3R2|STAT3,-8.702603347275385,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.479630390394567,R-HSA-1474165,M1,1,0,Reactome Gene Sets,6,Reproduction,,-10.479630390394567,9.025541303616171,10.777821303573976,30169,143,374,16,4.278074866310161,1.046391254712692,472|545|641|672|675|1017|1019|4292|4361|4683|5888|5889|5932|6117|6119|7156,ATM|ATR|BLM|BRCA1|BRCA2|CDK2|CDK4|MLH1|MRE11|NBN|RAD51|RAD51C|RBBP8|RPA1|RPA3|TOP3A,-8.687388993806591,0,3.0,0.0,0.0,-30.879424893023582,67.22147950089126,
1,-10.47780320913007,GO:0031347,M1,1,0,GO Biological Processes,19,regulation of defense response,19_GO:0050896 response to stimulus,-10.47780320913007,3.9146626297577853,8.612913632016838,30169,680,374,33,8.823529411764707,1.466650910329575,240|472|841|1075|1387|1432|2033|2099|2534|2625|2950|3075|3146|3479|3569|3630|3659|3717|4790|5054|5335|5465|5469|5781|5925|5970|6714|10084|10225|11005|11277|84282|91662,ALOX5|ATM|CASP8|CTSC|CREBBP|MAPK14|EP300|ESR1|FYN|GATA3|GSTP1|CFH|HMGB1|IGF1|IL6|INS|IRF1|JAK2|NFKB1|SERPINE1|PLCG1|PPARA|MED1|PTPN11|RB1|RELA|SRC|PQBP1|CD96|SPINK5|TREX1|RNF135|NLRP12,-8.686277879451065,0,98.0,1.0,1.0,-10.47780320913007,8.66209668736317,
1,-10.47687489085689,WP3929,M1,1,0,WikiPathways,27,Chemokine signaling pathway,,-10.47687489085689,8.260952902519167,10.509999338575456,30169,166,374,17,4.545454545454546,1.0770879456054703,207|998|2885|3717|3845|4790|5290|5291|5295|5296|5594|5879|5880|5970|6774|8503|10000,AKT1|CDC42|GRB2|JAK2|KRAS|NFKB1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|RAC1|RAC2|RELA|STAT3|PIK3R3|AKT3,-8.686064449375364,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.454493532764845,GO:0048753,M1,1,0,GO Biological Processes,19,pigment granule organization,19_GO:0043473 pigmentation,-10.454493532764845,20.68353215412039,13.780758994344524,30169,39,374,10,2.6737967914438503,0.8341483374257118,596|1130|1174|3257|8546|11234|79803|84343|89781|388552,BCL2|LYST|AP1S1|HPS1|AP3B1|HPS5|HPS6|HPS3|HPS4|BLOC1S3,-8.665109347021351,0,99.0,1.0,1.0,-10.454493532764845,80.66577540106951,
1,-10.454493532764845,M156,M1,1,0,Canonical Pathways,11,PID ECADHERIN NASCENT AJ PATHWAY,,-10.454493532764845,20.68353215412039,13.780758994344524,30169,39,374,10,2.6737967914438503,0.8341483374257118,207|595|998|999|1499|5290|5295|5879|6714|23396,AKT1|CCND1|CDC42|CDH1|CTNNB1|PIK3CA|PIK3R1|RAC1|SRC|PIP5K1C,-8.665109347021351,0,42.0,0.0,0.0,-15.409601624163196,38.41227400050929,
1,-10.45356106781569,WP4747,M1,1,0,WikiPathways,27,Netrin-UNC5B signaling pathway,,-10.45356106781569,17.063914027149323,12.989264320669076,30169,52,374,11,2.9411764705882355,0.8736595967441245,207|1432|2534|3725|5290|5594|5781|5879|6714|7157|10413,AKT1|MAPK14|FYN|JUN|PIK3CA|MAPK1|PTPN11|RAC1|SRC|TP53|YAP1,-8.66496140543263,0,30.0,0.0,0.0,-18.23970813848852,40.332887700534755,
1,-10.45292400404133,hsa04914,M1,1,0,KEGG Pathway,24,Progesterone-mediated oocyte maturation,,-10.45292400404133,11.071773094264444,11.4155893085061,30169,102,374,14,3.7433155080213902,0.9815396884072345,207|1017|1432|3479|3630|3845|5290|5291|5295|5296|5594|5599|8503|10000,AKT1|CDK2|MAPK14|IGF1|INS|KRAS|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|MAPK8|PIK3R3|AKT3,-8.66496140543263,0,1.0,0.0,0.0,-40.61043091701412,47.055035650623886,
1,-10.450482798611297,GO:0048839,M1,1,0,GO Biological Processes,19,inner ear development,19_GO:0032502 developmental process,-10.450482798611297,7.602010247221211,10.254840643750256,30169,191,374,18,4.81283422459893,1.1067610029318684,1027|2138|2263|2290|2625|2706|3784|4358|4647|4851|5781|6899|7401|10083|23322|51057|54903|124590,CDKN1B|EYA1|FGFR2|FOXG1|GATA3|GJB2|KCNQ1|MPV17|MYO7A|NOTCH1|PTPN11|TBX1|CLRN1|USH1C|RPGRIP1L|WDPCP|MKS1|USH1G,-8.663229252375451,0,74.0,0.0,0.0,-12.24212781627578,46.09472880061116,
1,-10.44470302308805,M295,M1,1,0,Canonical Pathways,11,SIG PIP3 SIGNALING IN CARDIAC MYOCTES,,-10.44470302308805,14.44760156437066,12.345876395532892,30169,67,374,12,3.2085561497326203,0.9112499237579466,207|998|1017|1027|1029|2885|3479|3667|5170|5290|5728|10000,AKT1|CDC42|CDK2|CDKN1B|CDKN2A|GRB2|IGF1|IRS1|PDPK1|PIK3CA|PTEN|AKT3,-8.658157373474957,0,32.0,0.0,0.0,-17.363437186701045,36.66626154594069,
